purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3
1,1,1,0,0,everyone,0,0,Puzzle,0,1, 0.82 ,4.3
1,0,0,0,1,everyone,0,0,Casual,0,0, 0.11 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.13 ,4.3
1,1,1,1,1,everyone,0,0,Board,0,0, 30.99 ,4.3
1,0,1,0,0,everyone,0,0,Casual,1,1, 4.42 ,4.6
1,1,0,0,0,everyone,0,0,Card,0,1, 0.52 ,4.5
1,1,0,0,0,everyone,0,0,Card,0,1, 0.28 ,4.7
1,1,0,0,1,12+,0,0,Casual,0,1, 0.49 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.05 ,3.9
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.05 ,4.6
1,0,1,0,0,everyone,0,0,Casual,0,1, 19.86 ,4.6
1,0,1,0,1,everyone,0,0,Casual,0,1, 8.36 ,4.6
1,1,0,0,1,7+,0,0,Simulation,0,0, 0.19 ,3.7
1,1,0,1,1,12+,0,0,Adventure,0,1, 1.18 ,4.3
1,1,0,0,1,12+,0,0,Adventure,0,1, 1.18 ,4.3
1,1,0,0,0,everyone,0,0,Casual,1,1, 2.36 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.01 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.42 ,4.6
1,1,0,0,0,everyone,0,0,Word,1,1, 6.38 ,4.4
0,1,0,0,0,7+,0,0,Puzzle,0,1, 1.21 ,4.3
1,1,0,0,1,everyone,0,0,Board,0,0, 1.07 ,4
1,1,0,0,1,everyone,0,0,Puzzle,0,1, 0.08 ,4.6
1,0,0,0,0,everyone,0,0,Card,0,0, 1.59 ,4.5
1,0,0,0,0,12+,0,0,Casino,0,1, 0.06 ,4.3
1,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.14 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.99 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.28 ,4.2
1,1,0,0,1,everyone,0,0,Casual,0,1, 1.70 ,4.2
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.00 ,4.5
1,1,0,0,0,everyone,0,0,Board,0,0, 0.21 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.90 ,3.8
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.14 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.09 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.01 ,4.5
1,1,0,0,1,everyone,0,0,Card,0,1, 1.45 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 3.14 ,4.3
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.32 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.74 ,3.7
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.31 ,3.9
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.03 ,4.5
1,0,0,0,1,12+,0,0,Board,0,0, 0.96 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.22 ,4.1
1,1,0,0,0,12+,0,0,Simulation,0,1, 2.56 ,3.9
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.13 ,4.6
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.42 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,1,0, 0.66 ,4.7
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.21 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.20 ,4.7
1,1,0,0,0,everyone,0,0,Board,0,1, 0.11 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.05 ,4
0,1,0,0,0,everyone,0,0,Board,0,1, 3.12 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.47 ,3.8
1,1,0,0,0,7+,0,0,Simulation,0,1, 2.60 ,4.4
0,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.15 ,4.1
1,1,0,0,0,everyone,0,0,Racing,0,1, 19.03 ,4.3
1,1,0,0,0,7+,0,0,Casual,0,1, 3.73 ,4.1
1,0,0,0,0,7+,0,0,Role Playing,1,1, 0.74 ,4.3
1,0,0,1,0,everyone,0,0,Strategy,1,1, 0.14 ,4.4
0,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.12 ,4.4
1,1,0,0,1,everyone,0,0,Word,0,1, 0.16 ,4
1,1,0,0,0,everyone,0,0,Word,1,1, 2.17 ,3.9
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 2.95 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.04 ,4.3
1,1,0,0,0,everyone,0,0,Music,0,1, 0.17 ,3.7
1,1,0,0,0,everyone,0,0,Casual,0,1, 2.07 ,3.8
1,1,0,0,0,everyone,0,0,Strategy,0,1, 2.16 ,4.4
1,1,0,0,0,everyone,0,0,Racing,0,1, 20.07 ,4.4
1,1,0,0,0,everyone,0,0,Sports,0,1, 11.77 ,4.3
1,0,0,0,0,everyone,0,0,Puzzle,0,1, 7.23 ,4.5
1,1,1,0,0,7+,0,0,Simulation,0,1, 0.43 ,4.6
1,0,1,0,1,everyone,0,0,Casual,1,1, 5.19 ,4.6
1,1,0,0,0,everyone,0,0,Action,1,1, 21.64 ,4.4
1,1,0,0,0,everyone,0,0,Racing,1,1, 1.42 ,4.1
1,1,1,0,0,everyone,0,0,Puzzle,1,1, 7.00 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,0, 1.97 ,3.8
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.49 ,4.5
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.59 ,4.5
1,0,0,0,1,everyone,0,0,Educational,0,0, 0.04 ,4
1,1,0,0,1,everyone,0,1,Sports,0,1, 0.19 ,4.3
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.37 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,1,1, 0.23 ,4.4
1,1,0,0,0,everyone,0,0,Card,0,1, 1.47 ,4.6
1,1,0,0,0,everyone,0,0,Casual,1,1, 11.10 ,4.4
0,1,0,0,0,everyone,0,0,Board,0,1, 0.53 ,4.4
0,1,0,0,0,everyone,0,0,Card,0,1, 0.57 ,4.6
1,1,0,0,1,12+,0,0,Role Playing,0,1, 3.38 ,4.3
1,1,0,0,1,7+,0,0,Card,1,1, 2.43 ,3.7
1,1,0,0,0,everyone,0,0,Strategy,0,0, 2.87 ,4.5
1,1,0,0,0,everyone,0,0,Action,1,1, 2.54 ,4.4
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.79 ,4.7
1,0,0,0,0,everyone,0,0,Music,0,0, 0.03 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 4.01 ,4
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.79 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.00 ,4.4
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.88 ,4.1
1,1,1,0,0,everyone,0,0,Puzzle,0,1, 0.28 ,4.5
1,1,1,0,0,7+,0,0,Adventure,1,1, 0.72 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.94 ,4.6
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.03 ,4.2
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.69 ,4
1,1,0,0,0,everyone,0,0,Board,0,1, 9.22 ,4.6
1,1,0,0,1,everyone,0,0,Casual,0,1, 1.33 ,4.4
1,1,0,0,0,everyone,0,0,Racing,0,1, 1.65 ,4.3
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.02 ,4.6
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.12 ,4.6
1,1,0,0,0,everyone,0,0,Racing,0,1, 1.75 ,3.5
1,1,0,0,1,everyone,0,0,Casual,0,1, 0.16 ,4
0,1,0,0,0,everyone,0,0,Board,0,0, 0.10 ,4.2
0,1,0,0,0,everyone,0,0,Music,0,0, 4.80 ,3.9
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 1.10 ,4.3
1,1,0,0,0,7+,0,0,Adventure,1,1, 2.10 ,4.5
0,1,0,0,0,everyone,0,0,Educational,0,0, 0.50 ,3.7
1,1,0,0,0,everyone,0,0,Card,0,1, 0.05 ,4.7
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.75 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.40 ,4.2
1,1,0,0,0,16+,0,0,Simulation,0,0, 0.87 ,4.7
1,1,0,0,0,18+,0,0,Simulation,0,1, 0.54 ,4.7
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.02 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.64 ,4.2
1,1,0,0,0,everyone,0,0,Board,0,1, 0.22 ,4.6
1,1,0,0,0,12+,0,0,Puzzle,1,1, 0.40 ,4.8
0,1,0,0,0,everyone,0,0,Card,0,1, 0.16 ,4.6
1,0,0,0,0,everyone,0,0,Role Playing,0,1, 1.17 ,4.2
1,1,0,0,0,12+,0,0,Role Playing,1,0, 0.94 ,4.8
1,1,0,0,0,everyone,0,0,Simulation,0,1, 1.38 ,4.4
1,1,0,0,0,everyone,0,0,Action,0,1, 3.01 ,4.2
1,1,0,0,1,7+,0,0,Strategy,0,0, 1.04 ,4.1
0,0,0,0,0,everyone,0,0,Strategy,0,1, 0.02 ,4
1,0,0,0,0,7+,0,0,Racing,1,1, 8.83 ,4.1
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.30 ,4.5
1,0,0,0,0,everyone,0,0,Strategy,0,0, 0.03 ,4.3
1,0,0,0,1,12+,0,0,Strategy,0,1, 0.32 ,3.8
0,1,0,0,0,everyone,0,0,Strategy,0,1, 0.34 ,4.1
1,0,0,0,1,everyone,0,0,Strategy,0,0, 0.01 ,3.6
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.05 ,4
1,0,0,0,0,everyone,0,0,Strategy,0,1, 0.11 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.14 ,4.2
1,0,0,0,1,7+,0,0,Strategy,0,1, 0.47 ,4.2
1,1,0,0,1,7+,0,0,Arcade,0,1, 8.02 ,4.5
1,0,0,0,1,7+,0,0,Strategy,0,1, 4.14 ,4.1
0,1,0,0,0,everyone,0,0,Strategy,0,0, 0.07 ,4
1,1,0,0,0,everyone,0,0,Simulation,1,1, 1.02 ,4
1,1,0,0,0,7+,0,0,Strategy,0,1, 0.24 ,4.3
1,0,0,0,0,everyone,0,0,Strategy,0,1, 0.07 ,4.4
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.19 ,4
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.01 ,4.4
0,0,0,0,0,everyone,0,0,Strategy,0,1, 0.08 ,4.5
1,1,0,0,0,7+,0,0,Action,0,1, 0.42 ,4.3
0,1,0,0,0,everyone,0,0,Strategy,0,0, 0.04 ,3.6
1,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.06 ,4.5
1,0,0,0,0,everyone,0,0,Educational,0,0, 0.07 ,4.3
1,0,0,0,1,12+,0,0,Role Playing,0,1, 0.41 ,4.1
1,0,0,0,1,12+,0,0,Role Playing,0,1, 0.18 ,4.2
1,1,0,0,1,everyone,0,0,Casual,0,1, 0.46 ,4.5
1,0,0,0,0,18+,0,0,Action,0,1, 4.72 ,4.2
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.02 ,3.9
1,0,0,0,0,12+,0,0,Strategy,0,0, 0.03 ,3.9
1,0,0,0,0,everyone,0,0,Casual,0,1, 1.32 ,4
1,1,0,0,1,everyone,0,0,Word,0,1, 0.71 ,4.4
0,1,0,0,0,everyone,0,0,Word,0,0, 2.46 ,4.5
0,1,0,0,0,everyone,0,0,Sports,0,1, 0.36 ,3.9
1,1,0,0,1,7+,0,0,Strategy,0,1, 3.05 ,4.1
1,1,0,0,0,12+,0,0,Arcade,0,1, 7.71 ,4.1
0,1,0,0,0,everyone,0,0,Action,0,1, 1.16 ,3.7
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.43 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 14.92 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.04 ,3.9
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.41 ,4.3
1,1,1,0,1,everyone,0,0,Casual,0,0, 0.16 ,3.7
1,1,0,0,0,everyone,0,0,Simulation,1,1, 0.24 ,4.4
1,0,0,0,1,everyone,0,0,Board,0,1, 0.18 ,3.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.08 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.54 ,4.5
0,0,0,0,0,everyone,0,0,Educational,0,1, 0.03 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.48 ,3.9
0,1,0,0,0,everyone,0,0,Board,0,0, 0.80 ,4.2
0,1,0,0,0,everyone,0,0,Educational,0,0, 0.03 ,4.4
1,1,1,0,1,12+,0,0,Adventure,0,1, 9.90 ,4.5
1,1,0,0,1,everyone,0,0,Board,0,0, 0.02 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.06 ,4.2
0,1,0,0,0,everyone,0,0,Simulation,1,1, 0.13 ,4
1,1,0,0,1,12+,0,0,Puzzle,0,0, 0.29 ,4.7
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.17 ,4.4
1,1,0,0,0,12+,0,0,Adventure,0,0, 0.27 ,4.1
1,1,0,0,0,everyone,0,0,Adventure,0,0, 0.34 ,4.2
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 1.09 ,3.9
1,1,0,0,0,everyone,0,0,Educational,0,1, 2.35 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,1,1, 4.24 ,4.6
1,1,0,1,0,everyone,0,0,Strategy,0,1, 0.82 ,4.3
1,0,0,0,0,12+,0,0,Simulation,0,1, 2.81 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,0, 1.28 ,4.3
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 0.05 ,4.4
1,1,0,0,0,12+,0,0,Adventure,0,0, 0.03 ,4.5
1,1,0,0,0,7+,0,0,Role Playing,0,0, 0.03 ,4
0,0,0,0,0,16+,0,0,Simulation,0,1, 0.23 ,4.2
1,1,0,0,1,everyone,0,0,Simulation,0,1, 0.85 ,3.4
0,1,0,0,0,12+,0,0,Simulation,0,0, 0.08 ,4.4
1,1,0,0,0,7+,0,0,Adventure,0,1, 0.19 ,4.6
1,1,0,0,0,12+,0,0,Adventure,1,1, 0.72 ,4.5
1,1,0,0,0,12+,0,0,Adventure,0,0, 0.01 ,4.8
1,1,0,0,0,16+,0,0,Puzzle,1,0, 1.53 ,4
1,1,0,0,0,7+,0,0,Strategy,0,1, 0.90 ,4.6
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.22 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.15 ,4.3
1,1,0,0,0,7+,0,0,Role Playing,0,0, 0.01 ,4.5
0,0,0,0,0,16+,0,0,Action,0,0, 0.08 ,4.2
1,0,0,0,0,everyone,0,0,Board,0,0, 0.04 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 1.35 ,4.5
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.06 ,4.1
1,0,0,0,0,everyone,0,0,Word,0,0, 0.10 ,4.5
1,1,0,0,0,16+,0,0,Strategy,0,1, 0.71 ,4.4
1,1,0,0,0,12+,0,0,Simulation,0,0, 0.09 ,4
1,1,0,0,1,everyone,0,0,Strategy,0,0, 0.20 ,4.4
1,1,0,0,0,16+,0,0,Adventure,0,0, 0.10 ,3.9
1,0,1,0,0,everyone,0,0,Adventure,0,1, 1.90 ,4.3
1,1,0,0,0,7+,0,1,Role Playing,0,1, 0.13 ,4.2
1,1,0,0,0,16+,0,0,Adventure,0,0, 0.13 ,4.7
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.01 ,4.7
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.02 ,3.5
0,0,0,0,0,everyone,0,0,Casual,0,0, 0.10 ,4.6
1,1,0,0,0,12+,0,0,Casual,0,1, 0.03 ,3.8
1,1,0,0,0,everyone,0,0,Adventure,0,1, 0.45 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.07 ,4.7
1,1,0,0,0,everyone,0,0,Sports,0,0, 3.53 ,4.2
1,0,0,0,0,everyone,0,0,Word,0,0, 0.09 ,4.6
0,1,0,0,0,everyone,0,0,Card,0,0, 3.07 ,4.6
0,1,0,0,0,everyone,0,0,Card,0,1, 0.70 ,4.6
1,1,0,0,0,everyone,0,0,Casual,1,1, 0.60 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.10 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.08 ,4.1
0,1,0,0,0,everyone,0,0,Racing,0,1, 1.71 ,4.4
1,1,0,0,1,7+,0,0,Action,0,1, 1.97 ,4
0,1,0,0,0,12+,0,0,Arcade,0,0, 1.29 ,4
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 0.17 ,3.9
1,1,0,0,0,18+,0,0,Action,0,1, 2.70 ,4.3
1,1,0,0,0,7+,0,0,Action,0,1, 4.79 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,1,1, 2.72 ,4.1
1,0,0,0,0,everyone,0,0,Casual,0,0, 2.36 ,4.3
1,1,0,0,0,everyone,0,0,Adventure,0,0, 0.91 ,3.5
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.29 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.23 ,3.8
1,1,0,0,1,12+,0,0,Action,0,1, 1.51 ,4.3
1,1,0,0,0,7+,0,0,Action,0,1, 2.08 ,3.9
1,1,0,0,0,everyone,0,0,Racing,0,1, 5.47 ,4.1
1,1,0,0,0,everyone,0,0,Sports,0,1, 3.29 ,4.2
1,0,0,0,0,everyone,0,0,Action,1,1, 15.66 ,3.7
1,1,0,0,0,12+,0,0,Action,0,1, 8.84 ,4.5
0,0,0,0,0,everyone,0,0,Educational,0,0, 0.19 ,4
1,1,0,0,0,16+,0,0,Action,0,1, 4.02 ,4
1,1,0,0,0,everyone,0,0,Action,0,1, 1.78 ,4.6
1,1,0,0,0,12+,0,0,Simulation,0,1, 2.57 ,4
1,1,0,0,0,everyone,0,0,Racing,0,1, 19.05 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.09 ,4.4
0,1,0,0,0,7+,0,0,Simulation,0,1, 0.99 ,4.3
1,1,0,0,0,16+,0,0,Action,0,1, 3.01 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 1.17 ,4.1
1,1,0,0,0,everyone,0,0,Racing,0,1, 8.43 ,4.5
1,1,0,0,0,12+,0,0,Strategy,0,0, 0.62 ,3.6
0,1,0,0,0,everyone,0,0,Arcade,0,0, 1.35 ,4.1
1,1,0,0,0,everyone,0,0,Action,0,1, 0.26 ,3.5
1,1,0,0,0,everyone,0,0,Action,0,1, 2.79 ,4.2
1,1,0,0,0,16+,0,0,Simulation,0,1, 0.29 ,3.7
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.18 ,4.1
1,1,0,0,0,everyone,0,0,Racing,0,0, 2.72 ,4.6
1,1,0,0,1,7+,0,0,Adventure,0,0, 17.41 ,4.4
1,1,0,0,1,16+,0,0,Casual,0,0, 0.21 ,4.7
1,1,0,0,0,7+,0,0,Role Playing,1,1, 1.29 ,4.3
1,1,0,0,0,everyone,0,0,Trivia,0,0, 0.15 ,3.6
1,1,0,0,0,everyone,0,0,Music,0,0, 0.15 ,4.1
0,1,0,1,1,everyone,0,0,Card,0,0, 0.10 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.59 ,4.5
1,1,0,0,1,everyone,0,0,Role Playing,0,1, 0.92 ,3.8
1,0,0,0,1,12+,0,0,Strategy,1,1, 3.08 ,4.3
1,1,0,0,0,everyone,0,0,Sports,1,1, 1.19 ,4
1,1,0,0,0,everyone,0,0,Educational,0,1, 3.73 ,4
0,1,0,0,0,everyone,0,0,Casual,0,0, 6.69 ,4.3
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.41 ,4.2
1,1,0,0,1,everyone,0,0,Casual,1,1, 31.28 ,4.2
0,0,0,0,0,everyone,0,0,Simulation,0,1, 1.26 ,3.9
1,1,0,0,1,12+,0,0,Casual,0,0, 0.20 ,3.8
1,1,0,0,0,12+,0,0,Arcade,0,1, 2.87 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 13.19 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.40 ,3.5
0,1,0,0,0,everyone,0,0,Educational,0,0, 0.29 ,3.9
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 7.30 ,4.3
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.24 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,1,1, 2.27 ,4.3
1,1,0,0,0,12+,0,0,Action,0,1, 0.82 ,4
1,1,0,1,0,12+,0,0,Racing,0,1, 3.84 ,3.9
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.23 ,4.3
1,0,0,0,0,everyone,0,0,Simulation,0,0, 0.67 ,4.1
1,1,0,0,0,everyone,0,0,Word,0,0, 7.62 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.49 ,4.3
1,1,0,0,1,everyone,0,0,Sports,0,1, 2.87 ,4
1,1,1,0,0,12+,0,0,Sports,0,1, 2.22 ,4.6
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.49 ,4.2
1,1,0,0,0,everyone,0,0,Strategy,0,1, 3.78 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.70 ,3.8
1,1,0,0,1,16+,0,0,Action,0,0, 3.99 ,4.2
1,1,0,0,1,everyone,0,0,Simulation,0,1, 0.45 ,4.2
0,0,0,0,1,everyone,0,1,Arcade,0,1, 0.12 ,4.6
1,0,0,0,0,7+,0,0,Strategy,0,0, 0.54 ,4.4
0,1,0,0,0,everyone,0,0,Racing,0,0, 1.43 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.18 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.05 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.44 ,4.2
1,1,0,0,0,7+,0,0,Arcade,0,1, 1.48 ,4.4
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.01 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,1,1, 18.07 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.76 ,4.3
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.02 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.04 ,4.8
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.07 ,4.1
1,1,0,0,0,12+,0,0,Adventure,0,1, 0.05 ,3.8
1,1,0,0,1,everyone,0,0,Role Playing,0,0, 0.04 ,4.3
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.05 ,4.3
1,1,0,0,0,12+,0,0,Arcade,1,0, 0.68 ,4.3
1,1,0,0,0,7+,0,0,Role Playing,0,1, 0.06 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.75 ,3.8
1,0,0,0,1,7+,0,0,Strategy,0,1, 0.10 ,4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 1.29 ,4.3
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.50 ,4.4
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.55 ,3.5
1,1,0,0,0,everyone,0,0,Puzzle,1,1, 0.78 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.25 ,4.1
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 4.76 ,4.1
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.06 ,4.3
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 6.78 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.06 ,3.9
1,1,0,0,0,everyone,0,0,Sports,0,1, 4.78 ,4.5
1,0,0,0,0,everyone,0,0,Educational,0,1, 0.47 ,4.3
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.64 ,4.5
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.69 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.66 ,4.5
1,1,0,0,0,everyone,0,0,Action,0,1, 0.82 ,4.2
1,1,0,0,0,everyone,0,0,Trivia,0,1, 1.05 ,4.7
1,1,0,0,0,everyone,0,0,Sports,0,1, 4.10 ,4.2
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.79 ,4.4
1,1,0,0,1,16+,0,0,Word,0,1, 0.36 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.47 ,4.5
0,1,0,0,0,everyone,0,0,Trivia,0,1, 0.18 ,4.2
1,1,1,0,0,everyone,0,0,Sports,1,1, 7.19 ,4.2
1,1,0,0,0,12+,0,0,Word,0,1, 3.94 ,4.6
1,1,0,0,1,everyone,0,0,Sports,0,0, 0.26 ,3.6
0,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.01 ,4.7
1,1,0,0,0,16+,0,0,Casual,0,0, 0.05 ,4.6
1,1,0,0,1,everyone,0,0,Casual,0,1, 14.58 ,4
1,1,0,0,0,everyone,0,0,Simulation,1,0, 0.99 ,4.2
1,1,0,0,0,everyone,0,0,Board,0,0, 0.27 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.51 ,4
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.57 ,4.4
0,1,0,0,0,12+,0,0,Casual,0,0, 0.73 ,3.9
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.76 ,4
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.18 ,4.6
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 1.08 ,4.2
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 0.93 ,4.1
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.19 ,3.9
1,1,0,0,1,everyone,0,0,Educational,0,1, 1.35 ,4.2
1,1,0,0,0,everyone,0,0,Adventure,0,0, 0.39 ,4
0,1,0,0,0,7+,0,0,Adventure,0,0, 1.02 ,3.6
1,0,0,0,0,everyone,0,0,Adventure,0,1, 0.79 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.72 ,4.6
1,1,0,0,0,everyone,0,0,Simulation,0,1, 1.34 ,4.2
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.41 ,4
1,1,0,0,0,12+,0,0,Role Playing,0,1, 2.81 ,3.9
1,1,0,0,0,everyone,0,0,Casual,0,1, 1.37 ,3.8
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.24 ,4.4
1,1,0,0,0,7+,0,0,Casual,0,1, 0.50 ,4.4
0,1,0,0,0,12+,0,0,Casual,0,1, 0.62 ,4.2
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 0.69 ,4.1
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 0.76 ,4
1,1,0,0,0,everyone,0,0,Role Playing,0,1, 0.66 ,4.1
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.98 ,4.1
