appname,fancyname,company,purchases,ads,sharesinfo,shareslocation,unrestrictedinternet,usersinteract,game,age_rating,Parentalguidance,Downloads,categorygame,low_price_item,top_price_item,price,paidapp,rating,numberreviews,cleaned_numberReviews,Released,Last Updated,CompanyIsExperienced
com.ketchapp.timejump,Time Jump,ketchapp,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,3.49,3.49,free,0.0,4.1,"9,341",9341,"Oct 16, 2018","Jun 18, 2020",True
com.custom.spillit,Spill It!,tastypill,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,1.09,20.99,free,0.0,3.7,"28,704",28704,"Oct 9, 2018","Nov 09, 2020",True
com.jurajkusnier.minesweeper,Minesweeper Classic,juraj kusnier,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,,,free,0.0,4.6,"25,216",25216,"Feb 17, 2013","Feb 03, 2019",True
labyrinth.d3D.maze,Labyrinth Maze,evgeny karavashkin,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,1.99,1.99,free,0.0,4.1,"30,831",30831,"Apr 25, 2016","Dec 06, 2019",True
com.puzzlegames.collection.puzzle,Puzzly    Puzzle Game Collection,puzzle saga studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,0.99,49.99,free,0.0,4.6,"69,568",69568,"May 25, 2018","May 09, 2020",True
com.ovilex.coachbussimulator,Coach Bus Simulator,ovidiu pop,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,simulation,0.99,7.99,free,0.0,4.2,"575,335",575335,"Jun 6, 2016","Feb 16, 2018",True
air.com.youdagames.google.ww.gop2MobileFree,Governor of Poker 2 - OFFLINE POKER GAME,youda games holding b.v.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,5000000.0,card,1.50,14.99,free,0.0,4.3,"269,739",269739,"Oct 3, 2013","Jun 16, 2020",True
com.landlordgame.tycoon,Landlord Tycoon - Money Investing Idle with GPS,reality games ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,board,1.49,99.99,free,0.0,4.6,"384,301",384301,"Nov 27, 2015","Nov 23, 2020",True
com.indocipta.kidspiano,Kids Piano Free,indocipta studio,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,music,,,free,0.0,4.3,"13,507",13507,"Apr 17, 2014","Jun 18, 2020",False
com.gismart.realpianofree,Piano Free - Keyboard with Magic Tiles Music Games,gismart,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,music,1.39,54.99,free,0.0,4.3,"1,078,636",1078636,"Jun 5, 2014","Oct 30, 2020",True
mobi.bestfreegames.bike.mayhem.extreme.mountain.racing.free,Bike Mayhem Free,best free games inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,0.69,13.99,free,0.0,4.3,"385,073",385073,"Dec 25, 2014","Mar 27, 2018",False
air.com.noxgames.PuppetSoccerChampions,<U+26BD> Puppet Soccer Champions ? League <U+2764><U+FE0F><U+0001F3C6>,noxgames - free big head puppet sports,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,0.99,199.99,free,0.0,4.4,"180,268",180268,"Nov 11, 2014","Nov 26, 2020",True
com.hitrock.hideonline,Hide Online - Hunters vs Props,hitrock games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,action,1.99,19.99,free,0.0,4.3,"785,475",785475,"Mar 19, 2018","Oct 30, 2020",False
com.fangjieli.diving,Real Diving 3D,words mobile,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,sports,,,free,0.0,3.8,"5,964",5964,"Feb 6, 2018","May 07, 2019",True
com.mindy.grap1,Stickman Hook,madbox,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,arcade,2.99,7.49,free,0.0,3.9,"395,338",395338,"Nov 2, 2018","Aug 05, 2020",True
com.banana4apps.civtycoon,Civilization Tycoon: Evolution Party,wazzapps,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,arcade,0.89,24.99,free,0.0,4.5,"6,971",6971,"Jul 22, 2018","Aug 24, 2018",True
org.lichess.mobileapp,lichess ? Free Online Chess,lichess.org,0.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,board,,,free,0.0,4.6,"52,554",52554,"Feb 11, 2015","Sep 13, 2020",False
com.bigbeep.cattranslate,Cat Translator Simulator,bigbeep,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,,,free,0.0,2.5,"16,799",16799,"Jan 30, 2016","Oct 16, 2020",True
com.squareenix.relicrun,Lara Croft: Relic Run,square enix ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,action,0.99,49.99,free,0.0,4.3,"676,692",676692,"May 22, 2015","Feb 27, 2019",True
com.ketchapp.hop,Hop,ketchapp,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,arcade,1.99,1.99,free,0.0,4.5,"133,673",133673,"Sep 29, 2016","May 19, 2020",True
com.blayzegames.iosfps,Bullet Force,"blayze games, l.l.c.",1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,action,0.99,54.99,free,0.0,4.2,"730,192",730192,"Nov 7, 2016","Nov 22, 2020",True
com.ludia.story,What's Your Story?? ft Lovelink,ludia inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,1000000.0,role playing,1.09,114.99,free,0.0,3.9,"54,147",54147,"Jan 24, 2018","Feb 24, 2020",True
com.twelvegigs.heaven.bingo,BINGO!,super lucky casino,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,board,0.99,213.81,free,0.0,4.5,"428,016",428016,"Dec 23, 2011","Sep 10, 2020",False
mindware.mindgames,Mind Games,"mindware consulting, inc",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,1.09,5.49,free,0.0,4.5,"180,642",180642,"May 26, 2012","Sep 26, 2020",True
com.games2win.decisions,Decisions: Choose Your Interactive Stories Choice,games2win.com,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,5000000.0,role playing,1.09,20.99,free,0.0,4.2,"102,903",102903,"Jul 26, 2018","Nov 18, 2020",True
com.moonfrog.ludo.club,Ludo Club - Fun Dice Game,moonfrog,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,board,0.59,349.99,free,0.0,4.3,"184,202",184202,"Sep 6, 2017","Nov 23, 2020",False
ch.appilis.brain.android,Brainilis - Brain Games,appilis llc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,5.49,5.49,free,0.0,4.4,"14,673",14673,"Dec 20, 2016","Oct 27, 2020",False
com.mobilityware.freecell,FreeCell Solitaire,mobilityware,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,card,2.19,31.99,free,0.0,4.5,"195,02",19502,"Sep 15, 2011","Nov 05, 2020",True
com.ninjakiwi.bftg,Battle for the Galaxy,amt games ltd.,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,strategy,0.89,209.99,free,0.0,4.3,"258,784",258784,"Sep 16, 2014","Feb 13, 2020",False
com.joongly.basketsniper,Basketball Sniper Shot,joongly games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,sports,1.59,7.99,free,0.0,4.4,"17,869",17869,"Dec 21, 2015","May 20, 2020",True
com.hts.ams,Army Men Strike - Military Strategy Simulator,volcanogames,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,strategy,0.51,99.99,free,0.0,4.3,"579,319",579319,"Dec 15, 2016","Nov 25, 2020",False
com.sozeray.yirmibir,Blackjack! <U+2660><U+FE0F> Free Black Jack 21,fil games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,card,0.89,4.99,free,0.0,4.5,"43,899",43899,"Jan 24, 2014","Jul 06, 2020",False
com.giraffegames.curling,Curling 3D,giraffe games limited,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,sports,1.21,48.40,free,0.0,4.0,"27,706",27706,"Mar 13, 2015","Jun 07, 2018",True
com.naturalmotion.dawnoftitans,Dawn of Titans - Epic War Strategy Game,naturalmotiongames ltd,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,5000000.0,strategy,0.89,189.99,free,0.0,4.4,"489,492",489492,"Dec 7, 2016","Sep 16, 2020",True
com.earlymorningstudio.vampiresfall2,Vampire's Fall: Origins RPG,early morning studio,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,role playing,0.99,55.00,free,0.0,4.6,"104,324",104324,"Sep 6, 2018","Oct 23, 2020",False
com.waybefore.fastlikeafox,Fast like a Fox,waybefore ltd.,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,adventure,,,free,0.0,4.6,"111,229",111229,"Oct 28, 2015","Aug 31, 2019",False
com.king.farmheroessupersaga,Farm Heroes Super Saga,king,1.0,1.0,1.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,casual,1.09,109.99,free,0.0,4.5,"1,066,865",1066865,"Jun 27, 2016","Nov 24, 2020",True
com.awem.cradleofempires.andr,Cradle of Empires Match-3 Game,awem games limited,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,0.99,134.99,free,0.0,4.5,"169,792",169792,"Jan 13, 2016","Nov 14, 2020",False
com.fillword.cross.wordmind.en,Word Crossy - A crossword game,word find,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,word,0.99,104.99,free,0.0,4.2,"289,859",289859,"Sep 15, 2017","Sep 28, 2020",False
com.gameinsight.airport,Airport City,game insight,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,simulation,0.99,119.99,free,0.0,4.3,"751,308",751308,"Feb 14, 2012","Nov 24, 2020",True
com.zeptolab.cats.google,CATS: Crash Arena Turbo Stars,zeptolab,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,action,0.89,104.99,free,0.0,4.6,"2,344,005",2344005,"Apr 19, 2017","Oct 22, 2020",True
com.rocket.battle.royal,Castle Kingdom: Crush in Strategy Game Free,onesoft,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,strategy,0.99,99.99,free,0.0,4.1,"10,822",10822,"May 21, 2018","Oct 10, 2018",True
com.onetongames.rocketroyale,Rocket Royale,gamespire ltd.,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,5000000.0,action,0.99,114.99,free,0.0,4.1,"157,488",157488,"Jun 10, 2018","Nov 25, 2020",True
com.bandagames.mpuzzle.gp,Magic Jigsaw Puzzles,zimad,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,1.09,159.99,free,0.0,4.3,"408,186",408186,"Feb 24, 2014","Nov 13, 2020",True
com.airconsole.controller,AirConsole - Multiplayer Game Console,n-dream,1.0,1.0,1.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,casual,0.99,29.99,free,0.0,4.0,"35,765",35765,"Aug 31, 2015","Oct 15, 2020",False
nl.wissapp.timestables,Times Tables Game (free),wissapp,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,educational,1.21,1.21,free,0.0,4.5,"12,653",12653,"Jan 3, 2012","Dec 24, 2017",False
com.ninemgames.tennis.google,Ultimate Tennis: 3D online sports game,9m interactive,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,0.99,99.99,free,0.0,4.3,"219,601",219601,"Nov 22, 2015","Jan 31, 2020",False
com.kwalee.plankgp,PLANK!,kwalee ltd,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,arcade,2.29,3.19,free,0.0,4.4,"38,69",3869,"Jul 18, 2018","Sep 23, 2020",True
games.traffic.racing.in.car,Traffic Racing in Car,planegg mobile entertainments,0.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,racing,,,free,0.0,3.8,"46,779",46779,"Jun 2, 2016","Jul 16, 2016",False
com.mobireactor.yogachallenge,Yoga Challenge App,mobireactor,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,,,free,0.0,4.1,"6,654",6654,"Dec 17, 2017","Oct 17, 2018",False
com.primetimegames.trainsim,Train Simulation 2018,million games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,2.09,199.99,free,0.0,4.0,"9,142",9142,"Jul 27, 2017","Jun 06, 2019",True
com.blockot.call.of.sniper.ww2,Call of Sniper WW2: Final Battleground,blockot games,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,action,1.99,10.99,free,0.0,3.1,"63,99",6399,"Nov 21, 2017","Oct 21, 2020",True
com.haptic.chesstime,Chess Time? -Multiplayer Chess,haptic apps llc,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,board,2.09,18.99,free,0.0,4.2,"44,159",44159,"Sep 11, 2011","Oct 15, 2020",False
net.wargaming.wot.blitz,World of Tanks Blitz MMO,wargaming group,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,50000000.0,action,1.09,109.99,free,0.0,4.3,"2,687,857",2687857,"Dec 3, 2014","Nov 17, 2020",True
com.tellurionmobile.realmcraft,RealmCraft with Skins Export to Minecraft,tellurion mobile,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,adventure,1.09,54.99,free,0.0,3.9,"319,932",319932,"Apr 28, 2016","Oct 28, 2020",True
com.tap4fun.reignofwar,Invasion: Modern Empire,tap4fun,1.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,10000000.0,strategy,1.09,104.99,free,0.0,4.3,"403,695",403695,"Dec 7, 2014","Nov 27, 2020",True
com.ovilex.bussimulator17,Bus Simulator 17,ovidiu pop,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,0.99,19.99,free,0.0,4.3,"245,072",245072,"Apr 28, 2017","Jun 16, 2020",True
com.IMStudio.PocketRallyLite,Pocket Rally LITE,illusion magic studio,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,,,free,0.0,4.3,"170,185",170185,"May 15, 2013","Oct 30, 2018",True
com.hutchgames.cccg,Top Drives ? Car Cards Racing,hutch games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,racing,0.59,102.00,free,0.0,4.6,"213,097",213097,"Aug 29, 2017","Nov 10, 2020",True
com.gismart.realdrum2free,Drum Set Music Games & Drums Kit Simulator,gismart,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,music,1.29,79.99,free,0.0,4.2,"216,916",216916,"Apr 30, 2015","Nov 17, 2020",True
com.Anibox.Galaxytd.Tower.Defense,Tower Defense: Galaxy TD,anibox,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,strategy,1.99,99.99,free,0.0,4.4,"43,448",43448,"Apr 7, 2017","Nov 26, 2019",True
com.ea.game.pvzfree_row,Plants vs. Zombies FREE,electronic arts,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000000.0,strategy,1.09,4.49,free,0.0,4.4,"4,526,109",4526109,"Nov 13, 2014","Jun 19, 2020",True
com.CubeSoftware.BattleOfWarships,Battle of Warships: Naval Blitz,mobilegdc,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,action,1.29,46.99,free,0.0,4.4,"296,392",296392,"May 5, 2017","Mar 15, 2020",False
com.generagames.soccerstarleaguesfootball,Soccer Star 2019 Top Leagues: De rode Duivels!,genera games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,sports,0.99,99.99,free,0.0,4.0,"796,774",796774,"Jun 8, 2017","Oct 29, 2020",True
com.djinnworks.ss16,Stickman Soccer 2016,djinnworks gmbh,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,0.96,0.96,free,0.0,4.4,"242,212",242212,"May 12, 2016","Jun 25, 2018",True
com.miniclip.archery,Archery King,miniclip.com,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,sports,0.99,99.99,free,0.0,4.1,"449,725",449725,"Nov 22, 2016","Jul 25, 2020",True
com.swipe.brick.breaker,Swipe Brick Breaker: The Blast,neowiz,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,arcade,2.99,104.99,free,0.0,4.4,"34,746",34746,"Aug 20, 2018","Oct 28, 2020",False
com.spirit.soccer.worldcup.fifacup.sports,Football Soccer League,spiritapps,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,sports,5.49,5.49,free,0.0,3.2,"31,141",31141,"Aug 7, 2017","Jun 23, 2020",False
com.easytech.wc3,World Conqueror 3,easytech,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,5000000.0,strategy,0.97,48.39,free,0.0,4.4,"143,933",143933,"Jul 13, 2015","Oct 15, 2020",True
sport.Football.World.Cup,Dream Football: Super League,foo foo,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,sports,,,free,0.0,3.3,"7,966",7966,"May 16, 2018","Sep 22, 2018",False
com.mtapps.quiz.football_clubs_quiz,Soccer Clubs Logo Quiz,mtapps,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,trivia,0.85,2.29,free,0.0,3.9,"23,305",23305,"Jul 29, 2015","Nov 20, 2020",True
com.greencod.pinballdeluxereloaded,Pinball Deluxe: Reloaded,made of bits,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,0.79,22.99,free,0.0,4.6,"41,319",41319,"Nov 20, 2016","Jun 06, 2020",False
air.com.gamebrain.hocus,hocus.,gamebra.in,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,0.59,0.59,free,0.0,4.6,"138,428",138428,"Dec 12, 2016","Aug 27, 2020",False
air.com.bartbonte.black,black,bart bonte,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.99,1.99,free,0.0,4.6,"26,115",26115,"Sep 26, 2018","Nov 11, 2020",True
net.playwithworld.yatzy.dice.android,Yachty Dice Game <U+0001F3B2> ? Yatzy Free,fabros,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,board,2.09,31.99,free,0.0,4.1,"15,172",15172,"Oct 11, 2016","Aug 25, 2020",False
com.spacegame.basic3,Solitaire,me2zen solitaire games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,card,,,free,0.0,4.6,"360,703",360703,"May 13, 2016","Sep 02, 2020",False
com.bestfreegames.dinosaurhunt2018,Dinosaur Hunt 2018,timuz games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,action,5.49,204.99,free,0.0,4.0,"49,988",49988,"May 17, 2018","Jul 24, 2020",True
com.tensquaregames.huntmobile,Wild Hunt:Sport Hunting Games. Hunter & Shooter 3D,ten square games: sport hunting and fishing games,1.0,0.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,simulation,1.49,99.99,free,0.0,4.6,"266,416",266416,"Jul 19, 2017","Nov 13, 2020",True
com.milliongames.russiantrainsimulator,Russian Train Simulator 2019,million games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,2.09,149.99,free,0.0,4.0,"10,504",10504,"Aug 18, 2017","Jul 21, 2020",True
se.maginteractive.wordbrain,WordBrain,mag interactive,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,word,0.89,14.99,free,0.0,4.5,"949,671",949671,"May 5, 2015","Nov 23, 2020",True
com.giraffegames.tabletennis,Table Tennis 3D,giraffe games limited,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,,,free,0.0,4.4,"377,409",377409,"May 16, 2013","Jun 08, 2018",True
com.ketchapp.rotator,Rotator,ketchapp,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,3.49,3.49,free,0.0,3.7,"27,928",27928,"May 3, 2018","Nov 17, 2020",True
com.timuzsolutions.trainsimulator2017,Train Simulator 2018 - Original,timuz games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,2.19,199.99,free,0.0,4.2,"17,004",17004,"Jun 13, 2017","Jul 24, 2020",True
com.famobi.tabletennisworldtour,Table Tennis World Tour - The 3D Ping Pong Game,famobi,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,sports,,,free,0.0,3.8,"17,598",17598,"Sep 6, 2017","Jul 25, 2018",True
game.color.ballz.block.brick.puzzle.free.physics.balls,Physics Balls,currygames,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,1.99,1.99,free,0.0,4.5,"31,337",31337,"Dec 29, 2017","Oct 16, 2020",True
org.hostedgames.greattournament,The Great Tournament,hosted games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,role playing,1.09,5.49,free,0.0,4.8,"30,084",30084,"Mar 2, 2017","Nov 05, 2019",True
com.easytech.wc4.android,World Conqueror 4,easytech,1.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,strategy,0.89,45.99,free,0.0,4.1,"36,481",36481,"Oct 13, 2017","Sep 28, 2020",True
com.exozet.android.catan,Catan Classic,usm,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,500000.0,board,2.29,10.99,5.49,1.0,3.1,"26,043",26043,"Jul 1, 2011","Apr 17, 2020",True
com.futureplay.life,Idle Tuber Empire,futureplay,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.99,119.99,free,0.0,3.9,"15,705",15705,"Mar 20, 2018","Apr 02, 2020",True
net.appmaga.pixelfarm,Tiny Pixel Farm - Simple Farm Game,game start llc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,1.09,5.49,free,0.0,4.3,"26,856",26856,"Dec 29, 2017","Jun 14, 2020",False
com.nexon.maplem.global,MapleStory M - Open World MMORPG,nexon company,1.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,1000000.0,role playing,1.09,109.99,free,0.0,3.6,"59,645",59645,"Jul 24, 2018","Nov 16, 2020",True
com.futureplay.minecraft,Idle Crafting Empire,futureplay,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,1.19,119.99,free,0.0,4.4,"45,642",45642,"Nov 9, 2017","Apr 02, 2020",True
com.adventurecat.dvh2,Dogs Vs Homework - Clicker Idle Game,"adventure cat, llc",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,2.29,114.99,free,0.0,4.7,"2,568",2568,"Feb 28, 2017","Jul 22, 2017",False
com.vector.game.puzzle.twodots.numberlink2248hexa,2248 Hexa,currygames,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,1.99,1.99,free,0.0,4.6,"4,548",4548,"Jan 4, 2018","Jun 25, 2020",True
air.com.innogames.grepolis,Grepolis - Divine Strategy MMO,innogames gmbh,1.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,5000000.0,strategy,4.99,79.99,free,0.0,4.4,"274,812",274812,"Oct 7, 2013","Nov 13, 2020",True
gg.epics,Epics GG,"epics digital collectibles, inc.",1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,card,1.09,104.99,no info available,0.0,3.7,"3,215",3215,"Jun 21, 2018","Oct 28, 2020",False
com.mobirix.minesweeper,Minesweeper King,mobirix,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,puzzle,1.99,29.99,free,0.0,4.0,"10,412",10412,"Dec 10, 2014","Oct 07, 2020",True
com.nopowerup.clickerracing,Clicker Racing,no powerup studios,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,simulation,2.09,104.99,free,0.0,4.5,"13,271",13271,"Dec 6, 2017","Apr 24, 2020",False
com.herocraft.game.free.taptapbuilder,Tap Tap Builder,herocraft ltd.,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,simulation,0.99,17.99,free,0.0,4.3,"66,592",66592,"Nov 8, 2016","Aug 18, 2020",True
com.dignitygames.spacehop,Space Hop,dignity games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,arcade,1.09,1.09,free,0.0,4.5,"3,942",3942,"Oct 18, 2016","May 24, 2018",True
com.igoldtech.streetchaser,Street Chaser,igold technologies,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,action,0.99,69.99,free,0.0,4.3,"86,234",86234,"Oct 10, 2017","Jan 31, 2020",True
com.webgames.ghosts,Ghost Town Adventures: Mystery Riddles Game,kovalim,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,adventure,0.89,99.99,free,0.0,4.4,"300,141",300141,"Feb 19, 2016","Jul 23, 2020",False
com.and.riseofthekings,Rise of the Kings,onemt ltd,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,strategy,0.99,114.99,free,0.0,4.3,"124,218",124218,"Jul 7, 2016","Nov 24, 2020",False
br.com.tapps.toilettime,Toilet Time - Minigames to Kill Bathroom Boredom,tapps games,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,strategy,2.19,10.99,free,0.0,4.5,"616,994",616994,"Nov 20, 2013","Oct 23, 2020",True
com.baklabs.taxi.simulator,Taxi Game Free - Top Simulator Games,baklabs,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,simulation,,,free,0.0,3.6,"480,399",480399,"May 14, 2015","Aug 05, 2020",True
cooking.chef.solitaire.tripeaks,Cooking Solitaire,pan sudoku solitaire,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,card,0.99,104.99,free,0.0,4.8,"5,855",5855,"Aug 18, 2017","Sep 18, 2020",False
com.traindepo.rollercoaster,Roller Coaster Train Simulator,<u+0001f686> train depo,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,simulation,1.09,4.69,free,0.0,3.7,"43,772",43772,"Aug 11, 2017","Oct 20, 2018",True
com.NNGames.starchef_android,Star Chef? : Cooking & Restaurant Game,99games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,casual,1.06,110.57,free,0.0,4.6,"209,436",209436,"Feb 10, 2016","Sep 21, 2020",False
com.te.virtual.mother.family.simulator,Virtual Mother Game: Family Mom Simulator,trend entertainment games,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,5000000.0,adventure,11.99,54.99,free,0.0,3.6,"37,447",37447,"Feb 12, 2018","Nov 24, 2020",True
com.vizorapps.mahjong,Mahjong Treasure Quest,vizor apps ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,0.99,104.99,free,0.0,4.5,"242,164",242164,"May 12, 2016","Nov 19, 2020",True
