purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3,install_scaled,rating_scaled,predictor
0,1,0,0,0,everyone,0,0,Board,0,1,0.11,4.6,-0.340019541,1.21244748,-0.412255835
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.01,3.5,-0.37822434,-1.799615875,0.680658527
1,1,0,0,0,everyone,0,0,Educational,0,1,0.25,3.9,-0.286532822,-0.70432011,0.201810829
0,1,0,0,0,everyone,0,0,Puzzle,0,1,2.18,4.2,0.450819804,0.117151715,0.052814313
1,1,0,0,0,7+,0,0,Arcade,0,1,2.84,4.7,0.702971479,1.486271422,1.044806419
1,0,0,0,1,7+,0,1,Role Playing,0,0,0.12,4.2,-0.336199061,0.117151715,-0.039386296
1,1,0,0,0,12+,0,0,Action,0,0,0.23,4.5,-0.294173782,0.938623539,-0.276118436
0,1,0,0,0,everyone,0,0,Board,0,1,0.95,4.2,-0.019099227,0.117151715,-0.002237507
1,1,0,0,0,everyone,0,0,Card,0,1,0.09,4.6,-0.347660501,1.21244748,-0.421520098
1,1,0,0,0,everyone,0,0,Educational,0,1,0.46,4,-0.206302743,-0.430496168,0.088812541
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.23,4.5,-0.294173782,0.938623539,-0.276118436
1,1,0,0,0,everyone,0,0,Role Playing,0,1,0.19,3.5,-0.309455701,-1.799615875,0.556901393
1,1,0,0,0,everyone,0,0,Casual,0,0,0.3,4.4,-0.267430422,0.664799597,-0.177787637
1,1,0,0,1,everyone,0,0,Trivia,0,1,0.11,3.5,-0.340019541,-1.799615875,0.611904564
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.11,4,-0.340019541,-0.430496168,0.146377109
1,1,0,0,0,everyone,0,0,Casual,0,0,0.29,4.5,-0.271250902,0.938623539,-0.254602482
1,1,0,0,0,everyone,0,0,Educational,0,1,0.14,3.8,-0.328558101,-0.978144051,0.321377152
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.19,4.2,-0.309455701,0.117151715,-0.036253266
1,1,0,0,0,everyone,0,0,Educational,0,1,0.19,4,-0.309455701,-0.430496168,0.133219494
1,0,0,0,0,everyone,0,1,Puzzle,0,1,0,4,-0.38204482,-0.430496168,0.164468831
1,1,0,0,0,12+,0,0,Action,0,1,0.67,3.8,-0.126072665,-0.978144051,0.123317227
1,0,0,0,1,12+,0,0,Board,0,0,0.28,4.2,-0.275071382,0.117151715,-0.032225084
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.4,3.8,-0.229225623,-0.978144051,0.224215679
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.74,4.4,-0.099329305,0.664799597,-0.066034082
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.16,4.5,-0.320917141,0.938623539,-0.301220383
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.02,2.8,-0.37440386,-3.716383465,1.391428315
0,1,0,0,0,18+,0,0,Action,0,1,0.12,3.7,-0.336199061,-1.251967993,0.420910463
1,1,0,0,0,everyone,0,0,Casual,0,0,0.07,4,-0.355301461,-0.430496168,0.152955917
0,1,0,0,0,12+,0,0,Arcade,0,0,0.03,3.7,-0.37058338,-1.251967993,0.463958531
1,1,0,0,1,12+,0,0,Role Playing,0,1,1.14,4.5,0.053489892,0.938623539,0.050206871
0,1,0,0,0,everyone,0,0,Casual,0,0,0.06,3.8,-0.35912194,-0.978144051,0.35127299
0,1,0,0,0,everyone,0,0,Adventure,0,1,0.18,3.8,-0.313276181,-0.978144051,0.306429233
1,1,0,0,0,12+,0,0,Travel & Local,0,1,0.33,4.4,-0.255968982,0.664799597,-0.170168076
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.02,4.2,-0.37440386,0.117151715,-0.043862054
0,1,0,0,0,everyone,0,0,Sports,0,0,0.01,4.4,-0.37822434,0.664799597,-0.251443389
0,1,0,0,0,everyone,0,0,Board,0,1,0.13,4.6,-0.332378581,1.21244748,-0.402991573
1,1,0,0,0,12+,0,0,Card,0,0,0.13,4.2,-0.332378581,0.117151715,-0.038938721
1,1,0,0,0,everyone,0,0,Puzzle,0,0,2.12,4.3,0.427896924,0.390975656,0.167297281
1,0,0,0,1,12+,0,0,Role Playing,0,1,0.13,4.1,-0.332378581,-0.156672227,0.052074492
1,1,0,0,1,everyone,0,0,Adventure,0,1,0.02,4,-0.37440386,-0.430496168,0.161179427
1,1,0,0,1,12+,0,0,Sports,0,0,0.21,4.6,-0.301814742,1.21244748,-0.365934523
0,1,0,0,0,everyone,0,0,Casual,0,1,0.13,3.4,-0.332378581,-2.073439817,0.689166984
1,1,0,0,0,7+,0,0,Role Playing,0,0,0.06,4.3,-0.35912194,0.390975656,-0.140407936
1,0,0,0,1,12+,0,0,Role Playing,0,0,0.12,3.5,-0.336199061,-1.799615875,0.605029167
1,1,0,0,0,12+,0,0,Casino,0,0,0.01,4.4,-0.37822434,0.664799597,-0.251443389
1,1,0,0,0,everyone,0,0,Casual,0,1,0.31,4.2,-0.263609942,0.117151715,-0.030882357
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.2,4,-0.305635221,-0.430496168,0.131574792
1,0,0,0,0,12+,0,0,Role Playing,0,0,0.01,3.9,-0.37822434,-0.70432011,0.266391009
1,1,0,0,0,12+,0,0,Puzzle,0,1,0.21,4.5,-0.301814742,0.938623539,-0.283290421
1,0,0,0,1,12+,0,0,Role Playing,0,1,1.18,4.6,0.068771811,1.21244748,0.083382209
1,1,0,0,0,7+,0,0,Simulation,0,1,1.2,4.3,0.076412771,0.390975656,0.029875533
1,1,0,0,0,everyone,0,1,Puzzle,0,1,0.01,4.2,-0.37822434,0.117151715,-0.04430963
1,1,0,0,0,7+,0,0,Casual,0,1,0.8,3.9,-0.076406426,-0.70432011,0.053814582
1,0,0,0,0,everyone,0,0,Sports,0,1,0.59,4.1,-0.156636504,-0.156672227,0.02454059
1,1,0,0,0,12+,0,0,Role Playing,0,1,0.18,4.1,-0.313276181,-0.156672227,0.049081677
1,1,0,0,0,everyone,0,0,Word,0,0,0.2,4.6,-0.305635221,1.21244748,-0.370566654
1,1,0,0,0,12+,0,0,Action,0,1,0.61,4.1,-0.148995544,-0.156672227,0.023343464
1,1,0,0,0,everyone,0,0,Puzzle,1,0,0.41,4.8,-0.225405143,1.760095363,-0.396734547
1,1,0,0,1,7+,0,0,Action,1,1,0.17,4.1,-0.317096661,-0.156672227,0.04968024
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.03,3.6,-0.37058338,-1.525791934,0.565433132
0,0,0,0,0,everyone,0,0,Puzzle,0,1,0.02,4.3,-0.37440386,0.390975656,-0.146382795
1,1,0,0,0,everyone,0,0,Music,0,1,0.05,3.9,-0.36294242,-0.70432011,0.255627645
1,1,0,0,0,7+,0,0,Adventure,0,0,0.14,4.4,-0.328558101,0.664799597,-0.218425293
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.31,3.7,-0.263609942,-1.251967993,0.33003121
0,0,0,0,0,everyone,0,0,Card,0,0,0.01,4.1,-0.37822434,-0.156672227,0.05925725
0,1,0,0,0,everyone,0,0,Adventure,0,0,0.92,3.8,-0.030560667,-0.978144051,0.029892734
1,0,0,0,0,12+,0,0,Casino,0,1,0.39,4.7,-0.233046103,1.486271422,-0.346369763
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.75,4.1,-0.095508826,-0.156672227,0.01496358
1,1,0,0,0,everyone,0,0,Casual,0,1,0.49,4.5,-0.194841304,0.938623539,-0.182882634
0,1,0,0,0,everyone,0,0,Simulation,0,1,0.68,4,-0.122252185,-0.430496168,0.052629097
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.08,4.4,-0.351480981,0.664799597,-0.233664414
0,1,0,0,0,everyone,0,0,Arcade,0,0,0.1,3.6,-0.343840021,-1.525791934,0.52462833
0,1,0,0,0,12+,0,0,Adventure,0,1,0.34,3.2,-0.252148503,-2.6210877,0.660903338
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.1,4.2,-0.343840021,0.117151715,-0.040281448
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.13,4,-0.332378581,-0.430496168,0.143087706
0,0,0,0,0,everyone,0,1,Strategy,0,1,0,4,-0.38204482,-0.430496168,0.164468831
0,1,0,0,0,everyone,0,0,Card,0,1,0.09,4.4,-0.347660501,0.664799597,-0.231124561
1,1,0,0,1,16+,0,0,Card,0,0,0.02,4.4,-0.37440386,0.664799597,-0.248903535
1,0,0,0,1,7+,0,0,Card,0,0,0.08,3.1,-0.351480981,-2.894911641,1.017506382
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.12,3.5,-0.336199061,-1.799615875,0.605029167
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.13,4.5,-0.332378581,0.938623539,-0.31197836
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.08,4.6,-0.351480981,1.21244748,-0.426152229
1,1,0,0,0,everyone,0,0,Educational,0,1,0.21,3.8,-0.301814742,-0.978144051,0.295218294
1,1,0,0,0,everyone,0,0,Educational,0,1,0.21,3.8,-0.301814742,-0.978144051,0.295218294
1,1,0,0,0,everyone,0,0,Sports,0,1,1.39,4.1,0.14900189,-0.156672227,-0.023344458
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.01,3.7,-0.37822434,-1.251967993,0.473524768
1,1,0,0,0,everyone,0,0,Racing,0,1,1.6,3.9,0.229231968,-0.70432011,-0.161452685
0,1,0,0,0,everyone,0,0,Word,0,1,0.19,4.2,-0.309455701,0.117151715,-0.036253266
1,1,0,0,0,everyone,0,0,Sports,0,1,0.29,4.1,-0.271250902,-0.156672227,0.042497483
1,1,0,0,0,everyone,0,0,Card,0,0,0.37,4.5,-0.240687063,0.938623539,-0.225914543
1,1,0,0,0,everyone,0,0,Sports,0,0,0.58,4.1,-0.160456984,-0.156672227,0.025139153
1,0,0,0,1,16+,0,0,Role Playing,0,0,0.09,4.1,-0.347660501,-0.156672227,0.054468745
1,1,0,0,0,everyone,0,0,Racing,0,1,1.14,4,0.053489892,-0.430496168,-0.023027193
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.44,4.4,-0.213943703,0.664799597,-0.142229688
1,1,0,0,0,12+,0,0,Role Playing,0,1,3.23,4.2,0.851970196,0.117151715,0.099809769
1,1,0,0,0,12+,0,0,Arcade,0,1,0.02,3.9,-0.37440386,-0.70432011,0.263700168
1,1,0,0,1,16+,0,0,Casual,0,0,0.44,4.2,-0.213943703,0.117151715,-0.025063872
1,0,0,0,1,7+,0,0,Strategy,1,0,0.62,3.9,-0.145175065,-0.70432011,0.102249717
1,1,0,0,0,everyone,0,0,Sports,0,1,0.06,4.5,-0.35912194,0.938623539,-0.337080307
1,1,0,0,0,everyone,0,0,Arcade,0,1,15.95,3.9,5.711620662,-0.70432011,-4.022809292
1,1,0,0,0,12+,0,0,Action,0,1,0.7,4.4,-0.114611225,0.664799597,-0.076193496
0,1,0,0,0,everyone,0,0,Education,0,0,0.13,4.4,-0.332378581,0.664799597,-0.220965147
1,1,0,0,0,12+,0,0,Simulation,1,1,0.4,4.3,-0.229225623,0.390975656,-0.089621638
1,1,0,0,0,everyone,0,0,Casual,0,1,0.65,3.8,-0.133713625,-0.978144051,0.130791187
1,0,0,0,0,everyone,0,0,Role Playing,0,0,0.17,4.4,-0.317096661,0.664799597,-0.210805733
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.23,4.1,-0.294173782,-0.156672227,0.046088861
0,0,0,0,0,12+,0,0,Strategy,0,0,0.3,3.8,-0.267430422,-0.978144051,0.261585477
1,1,0,0,0,7+,0,0,Adventure,0,1,0.59,3.6,-0.156636504,-1.525791934,0.238994715
1,1,0,0,0,everyone,0,0,Educational,0,1,0.38,4.1,-0.236866583,-0.156672227,0.037110415
0,1,0,0,0,everyone,0,0,Arcade,0,1,0.04,4.2,-0.3667629,0.117151715,-0.042966903
1,1,0,0,0,12+,0,0,Action,0,0,0.18,4.1,-0.313276181,-0.156672227,0.049081677
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.07,3.9,-0.355301461,-0.70432011,0.250245964
1,1,0,0,0,12+,0,0,Racing,0,1,0.13,2.9,-0.332378581,-3.442559524,1.144233049
1,0,0,0,0,everyone,0,1,Racing,0,1,0,4.7,-0.38204482,1.486271422,-0.567822298
1,1,0,0,1,12+,0,0,Board,0,1,0.03,4.4,-0.37058338,0.664799597,-0.246363682
1,1,0,0,0,everyone,0,0,Simulation,0,1,1.16,4.2,0.061130851,0.117151715,0.007161584
1,1,0,0,0,7+,0,0,Arcade,0,1,0.58,3.2,-0.160456984,-2.6210877,0.420571828
1,1,0,0,0,everyone,0,0,Card,0,1,0.1,4.6,-0.343840021,1.21244748,-0.416887967
1,0,0,0,0,12+,0,0,Card,0,0,0.07,4.6,-0.355301461,1.21244748,-0.43078436
1,1,0,0,0,12+,0,0,Adventure,0,1,1.17,4,0.064951331,-0.430496168,-0.027961299
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.45,4.1,-0.210123223,-0.156672227,0.032920473
1,0,0,0,0,everyone,0,0,Arcade,0,1,0.82,3.6,-0.068765466,-1.525791934,0.104921793
1,1,0,0,0,everyone,0,0,Simulation,0,1,1.14,4.2,0.053489892,0.117151715,0.006266433
1,1,0,0,0,everyone,0,1,Puzzle,0,1,0.01,4.2,-0.37822434,0.117151715,-0.04430963
1,1,0,0,0,12+,0,0,Board,0,0,0.05,3.9,-0.36294242,-0.70432011,0.255627645
1,1,0,0,0,everyone,0,0,Puzzle,0,1,1.91,4.4,0.347666846,0.664799597,0.231128779
1,1,0,0,0,12+,0,0,Board,0,1,0.24,3.8,-0.290353302,-0.978144051,0.284007355
1,1,0,0,1,16+,0,0,Action,0,0,10.99,4.5,3.816662619,0.938623539,3.582409374
1,1,0,1,0,everyone,0,0,Action,0,1,0.36,3.8,-0.244507543,-0.978144051,0.239163598
1,1,0,0,0,12+,0,0,Sports,0,1,0.5,4.3,-0.191020824,0.390975656,-0.074684492
1,1,0,0,1,everyone,0,0,Casual,0,1,0.41,4.3,-0.225405143,0.390975656,-0.088127924
1,0,0,0,0,everyone,0,0,Simulation,0,1,0.72,4.1,-0.106970265,-0.156672227,0.01675927
0,1,0,0,0,everyone,0,0,Educational,0,0,0.17,4.3,-0.317096661,0.390975656,-0.123977075
1,1,0,0,0,everyone,0,0,Sports,0,1,0.11,4,-0.340019541,-0.430496168,0.146377109
1,1,0,0,0,12+,0,0,Simulation,0,0,0.16,4.2,-0.320917141,0.117151715,-0.037595993
0,1,0,0,0,everyone,0,0,Action,0,0,6.33,4.4,2.036318973,0.664799597,1.353744033
0,0,0,0,0,everyone,0,0,Casual,0,0,0.18,4.3,-0.313276181,0.390975656,-0.12248336
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.26,4.6,-0.282712342,1.21244748,-0.342773867
1,1,0,0,0,everyone,0,0,Music,0,0,0.12,4.2,-0.336199061,0.117151715,-0.039386296
1,1,0,0,0,12+,0,0,Arcade,0,0,0.61,4.2,-0.148995544,0.117151715,-0.017455083
1,1,0,0,0,12+,0,0,Sports,0,0,4.53,4.6,1.348632587,1.21244748,1.635146181
1,1,0,0,0,16+,0,0,Trivia,0,0,0.01,3.7,-0.37822434,-1.251967993,0.473524768
1,0,0,0,1,12+,0,0,Role Playing,0,0,0.03,4.4,-0.37058338,0.664799597,-0.246363682
1,1,0,0,0,7+,0,0,Puzzle,0,1,0.22,4.2,-0.297994262,0.117151715,-0.034910539
1,0,0,0,0,12+,0,0,Strategy,0,0,0.05,4.3,-0.36294242,0.390975656,-0.141901651
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.01,4.3,-0.37822434,0.390975656,-0.147876509
0,1,0,0,0,everyone,0,0,Role Playing,0,1,0.23,3.9,-0.294173782,-0.70432011,0.20719251
1,1,0,0,0,7+,0,0,Racing,0,0,0.22,3.7,-0.297994262,-1.251967993,0.373079278
1,1,0,0,1,12+,0,0,Card,0,1,0.68,4.5,-0.122252185,0.938623539,-0.114748779
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.15,3.7,-0.324737621,-1.251967993,0.406561108
1,1,0,0,0,7+,0,0,Action,0,0,0.59,3.5,-0.156636504,-1.799615875,0.28188554
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.21,4.5,-0.301814742,0.938623539,-0.283290421
1,1,0,0,0,everyone,0,0,Casual,0,0,0.5,4,-0.191020824,-0.430496168,0.082233733
1,0,0,0,0,everyone,0,1,Simulation,0,1,0.01,4.4,-0.37822434,0.664799597,-0.251443389
1,0,0,0,0,7+,0,0,Casual,0,0,0.27,4.3,-0.278891862,0.390975656,-0.109039929
0,1,0,0,1,everyone,0,0,Puzzle,0,1,0.58,4.2,-0.160456984,0.117151715,-0.018797811
1,1,0,0,0,everyone,0,0,Sports,0,1,0.67,4.2,-0.126072665,0.117151715,-0.014769629
1,1,0,0,0,everyone,0,0,Arcade,0,1,2.03,4,0.393512605,-0.430496168,-0.169405669
1,1,0,0,1,everyone,0,0,Sports,0,0,0.04,3.9,-0.3667629,-0.70432011,0.258318486
1,1,0,0,0,everyone,0,0,Adventure,0,1,0.57,4.3,-0.164277464,0.390975656,-0.064228489
0,0,0,0,0,7+,0,1,Role Playing,1,0,0.08,4.7,-0.351480981,1.486271422,-0.522396137
1,1,0,0,0,everyone,0,0,Puzzle,0,0,1.77,4.4,0.294180127,0.664799597,0.19557083
1,1,0,0,0,everyone,0,1,Arcade,0,0,0.02,4.5,-0.37440386,0.938623539,-0.351424276
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.19,3.9,-0.309455701,-0.70432011,0.217955874
1,1,0,0,0,12+,0,0,Action,0,1,0.99,4.2,-0.003817307,0.117151715,-0.000447204
0,0,0,0,0,everyone,0,0,Puzzle,0,0,0.02,3.5,-0.37440386,-1.799615875,0.673783131
0,1,0,0,0,everyone,0,0,Casual,0,0,1.31,4.5,0.11843805,0.938623539,0.111168742
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.71,4,-0.110790745,-0.430496168,0.047694991
1,1,1,0,1,everyone,0,0,Strategy,0,1,0.16,4.1,-0.320917141,-0.156672227,0.050278803
1,0,0,0,0,7+,0,0,Simulation,0,0,0.56,4.4,-0.168097944,0.664799597,-0.111751446
1,0,0,0,1,12+,0,0,Strategy,0,0,1.99,4.3,0.378230685,0.390975656,0.14787899
1,1,0,0,1,12+,0,0,Action,0,1,0.12,3.7,-0.336199061,-1.251967993,0.420910463
1,1,0,0,0,16+,0,0,Adventure,0,0,0.15,3.4,-0.324737621,-2.073439817,0.673323914
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.05,4.3,-0.36294242,0.390975656,-0.141901651
1,1,0,0,1,everyone,0,0,Casual,0,0,0.11,3.8,-0.340019541,-0.978144051,0.332588091
1,1,0,0,0,everyone,0,0,Card,0,1,0.2,4.4,-0.305635221,0.664799597,-0.203186172
0,1,0,0,0,12+,0,1,Action,0,0,0.12,4,-0.336199061,-0.430496168,0.144732407
1,0,0,0,0,12+,0,1,Action,0,1,0.08,4.7,-0.351480981,1.486271422,-0.522396137
1,0,0,0,0,everyone,0,0,Casual,0,1,0.28,4.2,-0.275071382,0.117151715,-0.032225084
1,1,0,0,0,everyone,0,0,Arcade,0,1,1.52,4,0.198668129,-0.430496168,-0.085525868
1,1,0,0,0,12+,0,0,Role Playing,0,0,0.11,4.3,-0.340019541,0.390975656,-0.132939363
1,1,0,0,1,everyone,0,0,Simulation,0,0,0.08,4.1,-0.351480981,-0.156672227,0.055067308
1,1,0,0,0,16+,0,0,Board,0,1,0.14,4.2,-0.328558101,0.117151715,-0.038491145
1,1,0,0,0,everyone,0,0,Racing,0,1,4.05,4.3,1.16524955,0.390975656,0.455584207
1,1,0,0,0,everyone,0,0,Action,0,1,0.46,4.3,-0.206302743,0.390975656,-0.08065935
1,1,0,0,0,everyone,0,0,Casual,0,1,0.61,4.3,-0.148995544,0.390975656,-0.058253631
1,1,0,0,0,everyone,0,0,Sports,0,0,0.08,4.3,-0.351480981,0.390975656,-0.137420507
0,0,0,0,0,everyone,0,1,Simulation,0,1,0,4.7,-0.38204482,1.486271422,-0.567822298
1,1,0,0,0,everyone,0,0,Educational,0,1,0.65,4,-0.133713625,-0.430496168,0.057563203
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.26,4.1,-0.282712342,-0.156672227,0.044293172
1,1,0,0,0,7+,0,0,Role Playing,0,0,0.19,4.6,-0.309455701,1.21244748,-0.375198785
1,1,0,0,0,12+,0,0,Role Playing,0,1,8.14,4.2,2.72782584,0.117151715,0.319569474
0,1,0,0,0,everyone,0,0,Simulation,0,1,0.16,4.3,-0.320917141,0.390975656,-0.12547079
1,1,0,0,1,everyone,0,0,Casual,0,0,0.17,4.1,-0.317096661,-0.156672227,0.04968024
0,0,0,0,0,everyone,0,0,Racing,0,0,0.04,4.4,-0.3667629,0.664799597,-0.243823828
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.02,2.8,-0.37440386,-3.716383465,1.391428315
1,1,0,0,1,7+,0,0,Role Playing,0,1,0.14,4.6,-0.328558101,1.21244748,-0.398359442
1,1,0,0,1,everyone,0,0,Simulation,1,0,0.19,4.5,-0.309455701,0.938623539,-0.290462406
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.15,4.3,-0.324737621,0.390975656,-0.126964504
1,1,0,0,0,everyone,0,0,Role Playing,0,0,0.17,4.2,-0.317096661,0.117151715,-0.037148418
1,1,0,0,0,everyone,0,0,Arcade,0,1,3.21,4.1,0.844329236,-0.156672227,-0.132282942
1,0,0,0,0,everyone,0,0,Puzzle,0,1,0.08,4.3,-0.351480981,0.390975656,-0.137420507
0,1,0,0,0,12+,0,0,Puzzle,0,1,0.13,4.7,-0.332378581,1.486271422,-0.494004786
1,1,0,0,0,7+,0,0,Simulation,0,0,0.08,4.2,-0.351480981,0.117151715,-0.041176599
1,1,0,0,0,12+,0,0,Role Playing,0,1,0.86,4.1,-0.053483546,-0.156672227,0.008379386
0,1,0,0,1,everyone,0,0,Sports,0,0,0.04,4.6,-0.3667629,1.21244748,-0.444680754
0,1,0,0,0,everyone,0,0,Arcade,0,0,0.82,3.4,-0.068765466,-2.073439817,0.142581055
1,1,0,0,0,everyone,0,0,Casual,0,1,0.06,4.4,-0.35912194,0.664799597,-0.238744121
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.17,4.8,-0.317096661,1.760095363,-0.558120363
0,1,0,0,0,everyone,0,0,Casual,0,1,0.1,3.8,-0.343840021,-0.978144051,0.336325071
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.49,4.5,-0.194841304,0.938623539,-0.182882634
1,0,0,0,0,12+,0,0,Strategy,0,0,0.12,3.5,-0.336199061,-1.799615875,0.605029167
1,1,0,0,0,12+,0,0,Action,0,1,0.9,4,-0.038201627,-0.430496168,0.016445654
1,1,0,0,0,12+,0,0,Puzzle,0,1,0.22,4.8,-0.297994262,1.760095363,-0.524498318
1,1,0,0,0,everyone,0,0,Action,0,1,0.16,4.7,-0.320917141,1.486271422,-0.476969976
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.21,2.8,-0.301814742,-3.716383465,1.121659315
0,1,0,0,0,12+,0,0,Simulation,0,0,0.16,3,-0.320917141,-3.168735582,1.016901564
1,1,0,0,0,12+,0,0,Strategy,0,0,0.18,4.5,-0.313276181,0.938623539,-0.294048398
1,1,0,1,0,everyone,0,0,Role Playing,0,1,0.12,3.6,-0.336199061,-1.525791934,0.512969815
1,1,0,0,0,16+,0,0,Simulation,0,1,0.25,3.9,-0.286532822,-0.70432011,0.201810829
1,1,0,0,0,12+,0,0,Adventure,0,0,0.11,3.8,-0.340019541,-0.978144051,0.332588091
1,1,0,0,0,16+,0,0,Action,0,1,0.29,4.2,-0.271250902,0.117151715,-0.031777508
1,1,0,0,0,everyone,0,0,Educational,0,1,1.29,4.1,0.11079709,-0.156672227,-0.017358827
1,0,0,0,0,7+,0,0,Role Playing,0,0,0.21,4.4,-0.301814742,0.664799597,-0.200646319
1,1,0,0,0,everyone,0,1,Adventure,0,1,0.21,3.8,-0.301814742,-0.978144051,0.295218294
1,1,0,0,0,everyone,0,0,Educational,0,0,0,3.9,-0.38204482,-0.70432011,0.26908185
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.08,4.3,-0.351480981,0.390975656,-0.137420507
1,1,0,0,1,everyone,0,0,Casual,1,1,0.29,4.3,-0.271250902,0.390975656,-0.106052499
1,1,0,0,1,12+,0,0,Action,0,0,0.03,3.7,-0.37058338,-1.251967993,0.463958531
1,1,0,0,0,12+,0,0,Sports,0,0,0.17,4,-0.317096661,-0.430496168,0.136508898
1,1,0,0,0,everyone,0,0,Casual,0,1,0.11,3.8,-0.340019541,-0.978144051,0.332588091
0,1,0,0,0,12+,0,0,Adventure,0,0,0.08,3.7,-0.351480981,-1.251967993,0.440042938
0,1,0,0,0,12+,0,0,Simulation,0,1,2.43,4.2,0.546331802,0.117151715,0.064003707
1,0,0,0,1,everyone,0,0,Simulation,0,1,0.27,4,-0.278891862,-0.430496168,0.120061878
1,1,0,0,0,everyone,0,0,Casual,0,0,1,3.9,3.17E-06,-0.70432011,-2.23455E-06
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.11,4,-0.340019541,-0.430496168,0.146377109
1,1,0,0,0,everyone,0,0,Music,0,0,2.15,4.1,0.439358364,-0.156672227,-0.068835253
1,1,0,0,1,everyone,0,0,Sports,0,1,0.23,4.3,-0.294173782,0.390975656,-0.115014787
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.46,3.7,-0.206302743,-1.251967993,0.258284431
1,1,0,0,0,everyone,0,0,Casual,0,1,3.3,4.4,0.878713556,0.664799597,0.584168418
1,1,0,0,1,12+,0,0,Simulation,0,1,0.05,3.9,-0.36294242,-0.70432011,0.255627645
0,0,0,0,0,12+,0,1,Strategy,0,0,0.01,4.7,-0.37822434,1.486271422,-0.562144028
1,1,0,0,0,7+,0,0,Arcade,0,1,1.15,4.5,0.057310372,0.938623539,0.053792864
1,1,0,0,0,16+,0,0,Action,0,1,0.57,4.4,-0.164277464,0.664799597,-0.109211592
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.44,4.1,-0.213943703,-0.156672227,0.033519036
0,0,0,0,0,12+,0,1,Adventure,1,1,0.01,4.8,-0.37822434,1.760095363,-0.665710907
1,0,0,0,0,7+,0,0,Role Playing,0,0,0.73,4.6,-0.103149785,1.21244748,-0.125063697
1,1,0,0,0,everyone,0,0,Sports,0,1,0.07,3.9,-0.355301461,-0.70432011,0.250245964
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.75,4.2,-0.095508826,0.117151715,-0.011189023
1,0,0,0,0,12+,0,0,Strategy,0,1,0.12,4.1,-0.336199061,-0.156672227,0.052673056
1,1,0,0,1,7+,0,1,Arcade,0,1,0.21,4.2,-0.301814742,0.117151715,-0.035358114
0,1,0,0,0,everyone,0,0,Adventure,0,1,0.53,4,-0.179559384,-0.430496168,0.077299627
1,1,0,0,1,everyone,0,0,Sports,0,1,0.13,3.3,-0.332378581,-2.347263758,0.780180197
1,1,0,0,0,7+,0,0,Action,0,1,0.53,4.1,-0.179559384,-0.156672227,0.028131969
1,1,0,0,0,everyone,0,0,Simulation,0,1,4.41,4.2,1.302786828,0.117151715,0.15262371
1,1,0,0,0,everyone,0,0,Casual,0,1,0.11,3.5,-0.340019541,-1.799615875,0.611904564
1,1,0,0,0,12+,0,0,Casino,0,0,0.53,4.7,-0.179559384,1.486271422,-0.266873981
1,1,0,0,0,everyone,0,0,Arcade,0,1,3.74,4,1.046814672,-0.430496168,-0.450649705
