Purchases,Ads,SharesInfo,SharesLocation,UsersInteract,AgeRating,Category,PaidApp,Rating,EditorsChoice,RelativeDownloadsPerformance,CompanyIsExperienced,PC1,Cluster
1,1,0,0,0,2,12,0,4.5,0,1.56262046,0,0.6779246954694741,2
0,1,0,0,0,0,1,0,4.0,0,0.39852331,1,-0.5624444010474106,1
1,1,0,0,0,0,6,0,4.3,0,0.13041943,1,-0.07861943050835705,1
0,0,0,0,0,0,13,0,4.0,0,0.03228721,0,-0.6611101640458555,1
1,1,0,0,0,0,6,0,4.3,0,0.74723959,1,0.08755488086952945,1
1,1,0,0,0,0,0,0,3.2,0,0.56891179,0,-1.9993501068211956,3
1,1,1,0,0,0,11,0,4.3,0,0.09619966,0,-0.08783840077557346,1
1,1,0,0,0,0,9,0,3.9,0,1.32885573,1,-0.4971595297047739,1
0,0,0,0,0,0,6,0,4.4,0,0.12184026,1,0.10442044742289407,1
1,0,0,0,0,2,1,0,4.6,0,1.14827514,1,0.7516492252177032,2
1,1,0,0,0,0,6,0,4.7,0,0.16872172,1,0.6731039802512045,2
1,1,0,0,0,0,9,0,4.7,0,0.77408566,1,0.8361919309798322,2
1,0,0,0,0,3,4,0,4.5,0,0.05133692,0,0.2707776567665975,2
1,0,0,0,0,1,0,1,3.8,0,0.02551432,1,-1.0336371081223013,3
1,0,0,0,0,1,11,0,4.2,0,0.03727125,1,-0.2890651447445471,1
1,1,0,0,0,0,6,0,4.5,0,0.35519647,0,0.3526388778344115,2
1,1,0,0,0,1,12,0,3.9,0,0.03761042,0,-0.8450272132272703,1
0,1,0,0,0,0,3,0,4.5,0,0.00822902,1,0.25916418162102706,2
1,1,0,0,0,0,6,0,4.3,0,0.09397396,1,-0.08843801503726322,1
1,1,0,0,1,0,0,0,4.2,0,0.03704582,1,-0.2891258766684419,1
0,1,0,0,0,1,1,0,4.0,0,0.3715827,1,-0.5697023306761215,1
1,1,0,0,0,0,6,0,4.0,0,0.37128432,1,-0.5697827156801216,1
0,1,0,0,0,3,12,0,3.6,0,0.09961003,0,-1.3843776632501525,3
1,1,0,0,0,0,13,0,3.6,0,0.21245347,1,-1.353977098950322,3
1,1,0,0,0,0,16,0,4.6,0,0.04896096,1,0.4554887092425998,2
1,1,1,0,1,3,0,0,4.0,0,0.08941166,1,-0.6457205630613634,1
1,0,0,0,1,1,14,0,4.1,0,0.26774897,0,-0.412324488359278,1
0,1,0,0,0,3,12,0,3.7,0,0.03651921,0,-1.2160234854439151,3
1,1,0,0,0,0,11,0,4.4,0,0.0852079,0,0.0945515138310561,1
0,0,0,0,0,1,11,1,4.2,0,0.023738,1,-0.2927110672439913,1
1,1,0,0,0,0,9,0,4.4,0,0.03455551,1,0.08090551687159532,1
1,1,0,0,0,0,9,0,4.4,0,0.03958612,1,0.08226078734874824,1
1,1,0,0,0,0,9,0,4.1,0,0.0201124,1,-0.47903896878697955,1
1,1,0,0,0,0,8,0,4.6,1,0.0741928,0,0.462286288032497,2
1,1,0,0,0,0,2,0,4.1,0,0.30922621,1,-0.40115032084365176,1
1,1,0,0,0,1,0,0,4.3,0,0.23811942,0,-0.04960453632322659,1
1,1,0,0,0,0,9,0,4.3,0,0.31669281,1,-0.02843648796391853,1
0,1,0,0,0,0,16,0,4.3,0,0.00900486,1,-0.11132909836517964,1
1,1,0,0,0,1,9,0,3.9,0,1.61142013,1,-0.4210353242476992,1
1,1,0,0,1,0,6,0,4.3,0,0.39207673,1,-0.008127698129673016,1
0,1,0,0,0,0,11,0,3.7,0,0.60774522,0,-1.0621324568937334,3
1,0,0,0,0,3,14,0,4.0,1,0.17366602,0,-0.6230220341196624,1
1,1,0,0,1,3,4,0,4.8,0,0.13711286,0,0.8499395491712243,2
1,0,0,0,0,3,1,0,4.6,0,0.07079965,1,0.4613721571379234,2
1,1,1,0,0,3,0,0,4.4,0,7.64021932,1,2.129907848764351,2
1,1,0,0,1,0,12,0,4.6,1,4.82586366,1,1.74240922217082,2
1,0,0,0,1,3,1,0,4.2,0,0.23251831,1,-0.23646464974117876,1
1,1,0,0,0,3,5,0,4.8,0,0.54556056,0,0.9599773197936721,2
0,1,0,0,1,0,9,0,4.3,0,0.06363698,1,-0.0966109430440014,1
0,1,0,0,0,3,3,0,4.6,0,0.13051941,0,0.47746094709195563,2
1,1,0,0,0,0,14,0,4.3,0,0.42685664,0,0.0012421765417950535,1
1,1,0,0,0,1,12,0,3.9,0,0.02508895,0,-0.8484005573389298,1
1,1,0,0,0,0,10,0,4.4,0,0.27347883,1,0.14527260593223565,1
1,1,0,0,0,3,3,0,4.8,0,0.08390068,0,0.8356039325006923,2
0,0,0,0,0,0,4,1,4.6,0,0.00097749,1,0.44256173213995215,2
1,1,0,0,0,0,6,0,4.1,0,4.84666296,1,0.8212569158977109,2
1,1,0,0,0,0,9,0,4.0,0,0.06407533,1,-0.6525462919587341,1
0,1,0,0,0,0,12,0,3.9,0,0.07314744,1,-0.8354533694882423,1
1,1,0,0,0,0,7,0,4.1,0,0.29416901,1,-0.40520680278691235,1
1,1,0,0,0,0,3,0,4.6,0,0.03333601,1,0.45127927272456536,2
1,1,0,0,0,1,11,0,4.5,0,0.10924688,1,0.28637887791494815,2
1,1,0,0,0,0,13,0,4.2,0,1.47713658,1,0.0988414854305161,1
0,1,0,0,0,0,12,0,4.2,0,0.21311333,0,-0.2416924444825206,1
1,1,0,0,0,0,9,0,4.2,0,0.15037432,0,-0.2585946348766872,1
0,1,0,0,0,0,2,0,3.8,0,0.35293557,1,-0.9454282519960087,3
0,0,0,0,0,1,9,1,4.7,0,0.00034057,0,0.6277412903380432,2
1,0,0,0,0,3,14,0,3.7,0,0.7932285,0,-1.012162371081182,3
0,1,0,0,0,0,9,0,4.3,0,0.40354204,0,-0.0050388885907889005,1
1,1,0,0,0,0,12,0,3.7,0,0.31941454,1,-1.139810125856625,3
1,0,0,0,0,0,3,1,4.4,0,0.00469659,1,0.0728613805231864,1
0,1,0,0,0,1,1,1,4.5,0,0.00699481,1,0.25883167952374536,2
0,1,0,0,0,0,9,0,4.5,0,0.08021715,0,0.27855812933202884,2
1,1,0,0,0,0,12,0,3.8,0,0.10133687,0,-1.0132101492609609,3
1,1,0,0,0,0,12,0,4.2,0,0.17023847,1,-0.25324313753367395,1
0,1,0,0,0,0,2,0,4.0,0,0.06762632,1,-0.651589638210647,1
0,1,0,0,0,0,15,0,3.9,0,0.4057137,0,-0.7458584229757627,1
0,1,0,0,0,0,9,0,4.1,0,0.07194885,0,-0.46507398038091935,1
1,1,0,0,0,0,12,0,3.6,0,0.0467663,0,-1.3986140177224011,3
0,1,0,0,0,0,9,0,4.3,0,0.49070586,0,0.018443462838136533,1
1,0,0,0,0,0,9,1,4.8,1,0.08304854,1,0.8353743618950596,2
1,1,0,0,0,0,9,0,4.2,0,0.15105348,1,-0.2584116659132289,1
1,1,0,0,1,0,13,0,4.2,1,0.11522494,1,-0.26806404653933397,1
1,1,0,0,0,0,13,0,3.6,0,0.28605253,0,-1.3341491589660648,3
1,1,0,0,0,0,8,0,3.8,0,0.65417742,1,-0.8642722518711902,1
1,0,0,0,0,0,12,1,3.7,0,0.00928591,1,-1.2233602671633184,3
1,1,0,0,0,1,2,0,4.4,0,0.56677536,1,0.2242880987174805,2
1,1,0,0,0,3,12,0,4.3,0,0.22325961,1,-0.05360784045316332,1
1,1,0,0,0,0,12,0,3.6,0,0.34563676,0,-1.3180968814444751,3
1,1,0,0,0,3,0,0,4.1,0,0.12805803,1,-0.44995789800696145,1
1,1,0,0,0,3,6,0,4.5,1,0.40664681,1,0.3664998463534336,2
1,1,0,0,0,0,9,0,4.4,0,0.51435939,1,0.2101669848421592,2
1,1,0,0,0,0,7,0,4.0,0,0.69313323,1,-0.48307507469287925,1
1,0,0,0,0,0,9,1,4.4,0,0.01503095,0,0.0756455067043591,1
1,0,0,0,1,0,3,0,4.0,0,0.01724121,0,-0.6651636286553645,1
1,1,0,0,0,2,9,0,4.2,0,0.18532391,0,-0.2491790475988825,1
1,0,0,0,1,1,14,0,4.2,0,0.07215637,1,-0.27966692599415005,1
1,1,0,0,1,0,1,0,4.6,0,0.84575252,1,0.6701481795081498,2
1,1,0,0,1,0,13,0,4.3,0,0.0614341,1,-0.09720440948817223,1
1,0,0,0,0,3,11,0,4.0,0,0.16116054,0,-0.6263910704485821,1
1,1,0,0,0,0,2,0,4.1,0,4.29959173,1,0.673873301004347,2
1,1,1,0,0,0,6,0,4.7,0,0.28112332,0,0.7033855107345349,2
1,1,0,0,0,0,13,0,3.8,0,0.64341285,1,-0.8671722786910482,1
1,0,0,0,1,1,11,0,4.5,0,0.21307839,0,0.31435158502227756,2
1,1,0,0,0,3,10,0,4.3,0,0.97249647,1,0.14824016540551352,1
1,1,0,0,0,1,12,0,4.1,0,0.32733919,1,-0.3962705971029404,1
0,1,0,0,0,0,6,0,3.4,0,0.26694317,0,-1.7099996072663088,3
1,1,0,0,1,3,12,0,4.5,0,0.87085953,0,0.49156098099412965,2
1,1,0,0,0,0,6,0,3.4,0,0.51092913,1,-1.6442686186927955,3
1,1,0,0,0,0,2,0,4.3,0,0.05780281,0,-0.09818269644163923,1
1,1,0,0,0,0,13,0,4.5,0,0.13525011,1,0.2933842728729383,2
1,1,0,0,0,0,9,0,4.5,0,0.30466028,1,0.33902418571262355,2
1,1,0,0,0,0,12,0,4.5,0,0.62506959,1,0.4253439915508662,2
1,1,0,0,0,0,9,0,4.6,0,1.57532227,0,0.8666977715454576,2
1,1,0,0,0,0,12,0,3.4,0,0.15757055,1,-1.7394651160008083,3
1,1,0,0,0,0,9,0,4.3,0,0.85625928,1,0.11692530856822955,1
0,1,0,0,0,0,2,0,3.9,0,0.21337675,1,-0.7976749203787868,1
1,1,0,0,0,0,9,0,4.3,0,0.71882191,0,0.07989902149399096,1
1,0,0,0,0,0,6,0,4.3,0,0.18006575,1,-0.06524447363527726,1
1,1,0,0,1,2,12,0,4.4,0,0.0174921,0,0.0763085523260322,1
1,1,0,0,0,0,10,0,4.0,0,5.36831289,1,0.7764407630650852,2
1,1,0,0,0,0,2,0,4.1,0,0.03746577,0,-0.47436388762582604,1
1,1,0,0,0,1,0,0,4.2,0,0.11649429,0,-0.26772207755740657,1
1,1,0,0,0,0,8,0,4.5,0,0.52793715,0,0.3991760460520455,2
1,1,0,0,0,0,12,0,3.6,0,0.05525403,1,-1.3963273825256666,3
1,1,0,0,0,0,7,0,4.1,0,1.76305869,1,-0.009480873426750015,1
1,1,1,0,0,0,9,0,4.1,0,0.41618195,0,-0.37233593118036284,1
1,1,0,0,0,0,12,0,4.4,0,0.44867589,1,0.19247153471065026,2
1,1,0,0,0,3,0,0,4.3,0,0.85158659,0,0.11566646345682412,1
1,1,0,0,0,0,12,0,3.3,0,0.14583868,1,-1.9279768855858086,3
1,1,0,0,0,0,2,0,4.2,0,5.27392435,1,1.1217143324005814,2
1,1,0,0,0,0,9,0,4.6,0,0.04199949,1,0.45361325581476775,2
0,1,0,0,0,0,7,0,4.2,0,1.03490811,1,-0.020296986752277604,1
1,1,0,0,0,0,10,0,3.7,0,0.22290811,1,-1.1658094212570673,3
1,1,0,0,0,3,11,0,4.2,0,3.01786091,1,0.5139200142530915,2
1,0,0,0,0,0,13,0,4.0,0,0.35180283,1,-0.5750311225826541,1
1,1,0,0,0,0,0,0,4.0,0,0.01190196,1,-0.6666020482297577,1
1,1,0,0,0,0,2,0,4.2,0,3.02789604,1,0.5166235264361847,2
0,1,0,0,0,3,1,0,4.4,0,0.15376876,1,0.11302213855573379,1
1,0,0,0,0,0,9,0,4.1,0,0.52931688,1,-0.34185683807559886,1
0,1,0,0,0,0,9,0,4.0,0,0.25664423,0,-0.600667306112524,1
1,1,0,0,0,0,12,0,4.4,0,0.11026156,1,0.10130109007382303,1
1,1,0,0,0,1,0,0,4.5,0,0.12411551,1,0.2903845581952141,2
1,1,0,0,0,3,11,0,3.8,0,0.07700844,1,-1.019764345061168,3
1,1,0,0,0,1,12,0,4.2,0,0.48473895,1,-0.1685151988553811,1
1,0,0,0,1,3,1,0,4.2,1,1.40867618,1,0.08039792511197096,1
1,0,0,0,0,0,9,1,4.6,0,0.02090856,1,0.4479312580521312,2
1,1,0,0,0,3,9,0,4.5,0,0.11192027,1,0.28709910201121386,2
0,1,0,0,0,0,8,0,3.9,0,0.65799646,0,-0.6778922366638358,1
1,1,0,0,0,0,13,0,4.6,0,0.4829995,1,0.5724207749778754,2
1,1,1,0,0,0,6,0,4.6,1,0.75139511,0,0.6447278404093909,2
1,1,0,0,0,0,7,0,3.8,0,0.70845042,1,-0.8496508452015182,1
1,1,0,0,1,0,16,0,4.4,0,0.71598416,1,0.2644856655277495,2
1,1,0,0,0,3,13,0,4.4,0,4.5950172,1,1.3095157829513917,2
1,0,0,0,1,1,14,0,4.3,0,0.05458444,1,-0.09904974076540013,1
1,1,0,0,0,1,14,0,3.5,0,0.02301206,0,-1.5903646714837556,3
1,1,0,0,0,3,1,0,4.5,0,0.26110311,1,0.32728967507289425,2
1,1,0,0,0,0,16,0,4.7,0,0.09390896,0,0.6529490636620985,2
1,0,0,0,1,3,11,0,4.5,0,2.27551342,1,0.8699814802447045,2
0,0,0,0,0,3,0,1,4.6,0,0.02759687,1,0.4497331208650001,2
1,1,0,0,0,0,10,0,4.0,0,0.49244863,1,-0.5371404690683592,1
1,1,0,0,0,0,9,0,4.4,0,0.04645401,0,0.08411102987546626,1
0,1,0,0,0,3,2,0,4.1,0,0.43121118,1,-0.3682869844893373,1
1,1,0,0,0,0,14,0,3.7,0,0.22681054,0,-1.1647580878863317,3
1,0,0,0,0,0,7,0,3.8,0,0.149981,1,-1.0001051871836408,3
1,1,0,0,0,0,10,0,3.4,0,0.17124128,1,-1.7357821557295632,3
0,1,0,0,0,0,7,0,4.1,0,0.07156615,0,-0.46517708159759213,1
1,0,0,0,1,0,10,0,4.6,0,0.54437595,1,0.5889558851687767,2
0,1,0,0,0,0,6,0,3.9,0,0.57341511,1,-0.7006788582808431,1
1,0,0,0,1,1,14,0,4.5,0,0.03678622,0,0.26685762835415683,2
1,1,0,0,0,0,6,0,4.5,0,0.09520095,0,0.2825948369630245,2
1,0,0,0,0,0,1,1,4.7,0,0.04573945,1,0.6399719664905984,2
1,1,0,0,1,1,14,0,3.9,0,0.19024966,1,-0.8039054694174637,1
1,1,0,0,0,0,14,0,4.0,0,0.28252074,1,-0.5936960501306945,1
1,1,0,0,1,1,11,0,3.8,0,0.12757672,1,-1.006141007739372,3
0,1,0,0,0,0,12,0,3.2,0,0.25835326,1,-2.0830160652510865,3
1,1,0,0,0,0,2,0,3.8,0,1.77626241,1,-0.5619771703992864,1
1,1,0,0,0,3,5,0,4.3,0,0.05060285,1,-0.10012240022004414,1
1,1,0,0,0,0,9,0,4.0,0,3.4147631,1,0.25014507406609887,2
1,1,0,0,0,0,12,0,4.4,0,0.10495351,1,0.0998710759291664,1
1,1,0,0,0,0,9,1,4.0,0,0.03131384,1,-0.661372394595301,1
1,1,0,0,1,0,6,0,4.5,0,0.05728519,1,0.2723801492518297,2
1,1,0,0,0,0,6,0,4.0,0,0.16228225,1,-0.6260888763912158,1
1,1,0,0,0,0,11,0,4.3,0,0.11838892,1,-0.08186050763977692,1
1,0,0,0,0,0,9,0,3.7,0,0.06660703,0,-1.207917682336958,3
1,1,0,0,0,0,2,0,4.6,0,0.48585319,1,0.5731895727594458,2
0,1,0,0,1,0,9,0,4.4,0,0.7461242,0,0.27260553695332346,2
1,0,0,0,0,3,5,0,4.6,0,0.25345273,1,0.5105797734876386,2
1,1,0,0,0,3,11,0,4.4,0,0.0545629,1,0.08629560375805316,1
0,1,0,0,0,1,2,0,4.7,0,0.10282002,0,0.6553497459924992,2
1,1,0,0,0,0,9,0,4.7,0,0.13187979,0,0.663178587495588,2
1,1,0,0,0,3,5,0,4.3,0,0.7755587,1,0.09518418501400588,1
0,1,0,0,0,0,6,0,3.7,0,0.4493133,1,-1.104814776496057,3
1,1,0,0,1,0,10,0,4.1,0,1.67157317,1,-0.0341275115765924,1
1,1,0,0,0,0,14,0,2.4,0,0.17426132,1,-3.588480017487918,3
1,1,1,0,1,3,10,0,4.2,0,2.0415209,1,0.2508893298597202,2
1,1,0,0,0,0,4,0,4.5,0,0.15146776,1,0.2977533856154881,2
1,1,0,0,0,0,9,0,4.7,0,0.10367654,0,0.6555804965911525,2
1,1,0,0,0,0,1,0,4.6,0,0.02711885,1,0.44960433998286287,2
0,1,0,0,0,0,2,0,4.1,0,0.04256424,0,-0.47299033533899615,1
1,0,0,0,1,1,14,0,4.3,0,0.05382969,0,-0.09925307403763366,1
0,1,0,0,0,0,4,0,4.5,0,0.17186097,1,0.3032474142615923,2
1,1,0,0,1,0,6,0,4.2,0,0.01407382,0,-0.295314643716803,1
1,1,0,0,0,0,9,1,4.0,0,0.00592387,0,-0.6682125743661036,1
0,0,0,0,0,3,1,1,4.0,1,0.03196668,1,-0.6611965163661588,1
1,1,0,0,0,0,12,0,4.3,0,0.17570315,1,-0.06641977901248337,1
1,1,0,0,0,3,14,0,4.6,0,0.18521872,1,0.49219720372159553,2
1,1,0,0,0,0,12,0,4.5,0,0.02650961,0,0.2640890603001406,2
1,1,0,0,0,0,12,0,4.1,0,0.06958119,0,-0.4657118393479106,1
1,1,0,0,0,3,0,0,3.7,0,0.33250099,1,-1.1362845734214853,3
1,1,0,0,0,3,0,0,4.3,0,2.54869155,1,0.5728746845110705,2
1,1,0,0,0,0,6,0,4.4,0,1.46715367,0,0.46685433657169606,2
1,1,0,0,1,0,14,0,4.2,0,0.003922,0,-0.29804959274592074,1
1,1,0,0,0,3,6,0,4.3,0,0.84353254,1,0.11349666373342812,1
1,1,0,0,1,0,3,0,3.5,0,0.04312962,0,-1.584944904270564,3
1,1,0,0,0,1,14,0,3.9,0,0.08408423,1,-0.8325069457738576,1
1,1,0,0,0,0,10,0,4.0,0,2.14347536,1,-0.09234594431703819,1
1,1,0,0,0,0,13,0,4.0,0,1.07735869,1,-0.37956289177500635,1
1,1,0,0,0,0,3,0,4.7,0,0.62571203,0,0.7962193629757525,2
1,1,0,0,0,0,2,0,4.3,0,0.30142233,1,-0.03255042856276304,1
1,1,0,0,0,0,4,0,4.6,0,0.57287744,1,0.5966343233605401,2
1,1,0,0,0,0,6,0,4.1,0,8.09734536,1,1.6970063552938155,2
1,1,0,0,0,3,5,0,4.8,0,0.11329424,1,0.8435226986317224,2
1,1,0,0,0,3,6,0,3.9,0,0.32634504,0,-0.76724072088977,1
1,0,0,0,0,0,2,0,4.0,0,0.00669389,0,-0.6680051272825853,1
0,1,0,0,0,0,6,0,4.6,0,0.25732428,0,0.5116227876381733,2
1,1,0,0,0,0,9,0,4.3,0,0.08795761,0,-0.0900588486012284,1
1,1,0,0,0,0,2,0,3.9,0,0.03734256,1,-0.8450993759967973,1
1,1,0,0,0,0,7,0,4.2,0,2.08659005,1,0.26303117516781876,2
1,1,0,0,0,0,15,0,4.2,0,0.01692609,1,-0.29454622849004747,1
0,1,0,0,0,0,3,0,4.7,0,5.49135922,1,2.107048067416928,2
1,1,0,0,0,0,8,0,3.8,0,0.74924894,1,-0.8386595281112388,1
0,1,0,0,0,2,6,0,3.1,0,0.16275739,0,-2.294121198920353,3
1,1,0,0,1,1,11,0,4.2,0,1.38181882,0,0.07316242343279755,1
1,1,0,0,0,0,6,0,3.3,0,1.79567117,1,-1.4835040948219438,3
0,1,0,0,0,0,15,0,4.4,0,1.45308013,0,0.4630628573532653,2
1,0,0,0,0,1,14,0,4.2,0,0.0577509,1,-0.2835478287475957,1
0,1,0,0,0,0,4,0,4.6,0,0.0524061,1,0.4564168464926865,2
1,1,0,0,0,0,7,0,4.3,0,0.50503769,1,0.02230452662216546,1
1,1,0,0,0,0,12,0,4.3,0,0.21646963,0,-0.05543709365197187,1
1,1,0,0,0,0,2,0,4.0,0,0.03747359,1,-0.6597129283831233,1
0,1,0,0,0,0,9,0,3.8,0,2.62982747,0,-0.3320226467635408,1
1,1,0,0,0,0,6,0,4.5,0,0.43509875,1,0.3741649355373943,2
0,1,0,0,0,0,6,0,3.4,0,0.10832545,0,-1.7527319822803333,3
0,1,0,0,0,3,9,0,3.2,0,0.63230049,0,-1.9822728868230044,3
1,1,0,0,0,0,9,0,4.5,0,0.04854579,1,0.270025712949268,2
1,0,0,0,0,0,9,0,4.3,0,1.11162374,1,0.18572171965000397,2
1,1,0,0,0,1,0,1,4.2,0,0.19229061,1,-0.24730218518395056,1
1,1,0,0,1,0,6,0,4.4,0,0.12067436,1,0.10410634836744895,1
1,1,0,0,0,0,6,0,3.9,0,1.09007241,1,-0.5614889020935192,1
1,1,0,0,0,0,7,0,4.4,0,0.46242764,0,0.19617632215873046,2
0,1,0,0,0,0,9,0,4.6,0,0.00404308,1,0.44338761679848354,2
1,1,0,0,0,2,11,0,4.1,0,0.03284979,1,-0.4756074547910662,1
1,0,0,0,0,3,3,0,4.6,0,0.12830424,1,0.476864169662802,2
0,1,0,0,0,0,12,0,4.1,0,1.78824217,0,-0.0026963230529445225,1
1,1,0,0,1,0,2,0,4.5,0,0.067971,1,0.27525895774969866,2
0,1,0,0,0,1,7,0,3.8,0,1.0050946,1,-0.7697334794400655,1
0,1,0,0,0,0,9,0,4.0,0,0.03719864,0,-0.6597870012326771,1
1,0,0,0,1,3,14,0,4.2,0,0.41568563,1,-0.1871184946674973,1
1,1,0,0,0,0,13,0,4.0,0,0.18980795,1,-0.6186733207085119,1
0,1,0,0,0,3,12,0,3.8,0,0.17378216,0,-0.9936930404519343,3
1,1,1,0,1,3,14,0,3.7,0,0.09997867,0,-1.1989272023621291,3
1,1,0,0,0,0,7,0,4.1,0,2.05983091,1,0.07047098692519861,1
0,0,0,0,0,2,9,0,4.8,0,0.00430029,0,0.8141592054125552,2
1,1,0,0,0,0,1,0,4.2,0,0.09866896,1,-0.2725243070076139,1
1,1,0,0,0,0,10,0,4.0,0,0.97086882,1,-0.4082517738244689,1
1,1,0,0,0,0,12,0,4.0,0,0.0548006,1,-0.6550449487324781,1
0,1,0,0,0,0,12,0,2.5,0,0.09969041,0,-3.4232186310234973,3
1,1,0,0,0,0,9,1,4.8,0,0.08065954,1,0.8347307538296524,2
1,1,0,0,0,0,9,0,4.4,0,0.11344556,1,0.10215887495463372,1
0,1,0,0,0,0,6,0,4.1,0,0.05102774,1,-0.47071022782054744,1
0,0,0,0,0,0,0,1,4.6,0,0.00871304,1,0.444645726434787,2
1,1,0,0,0,3,12,0,4.7,0,0.28876428,0,0.7054440220294089,2
0,1,0,0,1,0,3,0,4.1,0,2.60245034,1,0.2166552655332637,2
1,0,0,0,1,3,14,0,4.4,0,0.29670892,1,0.15153090366523506,1
1,1,0,0,0,0,16,0,4.7,0,0.59630762,1,0.7882976738026504,2
1,1,0,0,0,0,14,0,4.3,0,0.12967028,1,-0.07882125511371486,1
1,1,0,0,0,0,12,0,3.1,0,0.23657841,1,-2.2742334618468543,3
1,1,0,0,0,0,7,0,4.2,0,0.03180416,1,-0.2905380050284764,1
1,1,0,0,0,3,0,0,4.2,0,0.06879824,1,-0.280571622332654,1
1,1,0,1,0,3,0,0,4.1,0,2.20476119,1,0.10951589991378234,1
1,1,0,0,1,0,2,0,3.5,0,0.01422701,1,-1.5927314061154028,3
1,1,0,0,0,0,7,0,4.3,0,0.61117696,1,0.05089895534901117,1
1,1,0,0,0,1,0,1,3.5,0,0.03440882,1,-1.58729432964386,3
1,1,0,0,0,3,1,1,3.9,0,0.30003752,1,-0.7743280930341241,1
1,1,0,0,0,1,9,0,4.2,0,2.01184481,1,0.24289444879075797,2
1,1,0,0,0,0,11,0,4.5,0,0.51053936,1,0.3944889979297094,2
0,1,0,0,0,0,11,0,4.6,0,0.06019058,0,0.45851402276434866,2
1,1,1,0,0,3,0,0,4.3,0,2.43393611,1,0.5419590182350746,2
0,0,0,0,0,3,14,1,4.6,0,0.00605687,0,0.44393014148916443,2
1,1,0,0,0,0,6,0,4.5,0,1.01034811,1,0.5291398738866369,2
1,0,0,0,0,0,9,0,4.7,0,0.0082145,1,0.6298625648689984,2
1,1,0,0,0,3,11,0,4.3,0,0.10284131,0,-0.08604910839063752,1
1,1,0,0,0,0,13,0,4.0,0,0.40592141,1,-0.5604513174020824,1
1,1,0,0,0,3,6,0,4.8,0,0.27490152,0,0.8870604754573915,2
1,1,0,0,0,0,6,0,4.0,0,0.10197892,0,-0.6423348829039462,1
0,1,0,0,0,3,1,0,3.3,0,0.19814311,0,-1.9138858211217957,3
1,0,0,0,0,0,6,0,3.8,0,0.11388605,1,-1.009829339942314,3
1,1,0,0,0,0,6,0,4.5,0,0.30521572,1,0.3391738239143188,2
0,0,0,0,0,0,14,1,4.0,0,0.01450334,1,-0.6659012239730858,1
1,1,0,0,0,3,2,0,3.7,0,0.04881784,1,-1.2127101754977203,3
0,1,0,0,0,3,0,0,2.9,0,0.05068339,0,-2.6950167673971044,3
0,0,0,0,0,0,12,1,4.4,0,0.00200247,1,0.07213557166543223,1
1,1,0,0,0,3,0,0,3.8,0,0.14146759,0,-1.0023987406956203,3
1,1,0,0,0,0,12,0,4.3,0,5.98821325,1,1.4994983376141038,2
1,1,0,0,0,0,12,0,3.6,0,0.15718088,1,-1.3688677999632757,3
1,1,0,0,0,0,12,0,4.3,0,0.21658189,1,-0.0554068502692081,1
1,1,0,0,0,1,6,0,4.4,0,1.62213065,0,0.5086058787569003,2
1,0,0,0,1,3,11,0,4.5,0,0.29077068,0,0.33528226081296686,2
0,1,0,0,0,3,0,0,4.0,0,0.0519546,0,-0.6558116747911423,1
1,1,0,0,0,2,11,0,4.2,0,0.65546628,0,-0.12252043679031635,1
0,1,0,0,0,0,10,0,3.9,0,1.17895156,1,-0.5375444325302968,1
1,1,0,0,0,0,6,0,4.0,0,2.06530549,1,-0.11340528245175306,1
1,1,0,0,0,0,12,0,4.4,0,0.03550368,1,0.08116095842009977,1
1,0,0,0,1,1,11,0,4.6,0,0.11218717,0,0.4725221536549608,2
1,0,0,0,0,3,0,0,4.0,1,0.04560948,0,-0.6575210805709568,1
1,0,0,0,1,3,14,0,4.5,0,0.11661674,1,0.2883643535687454,2
0,1,0,0,0,0,12,0,4.4,0,0.24363835,1,0.13723343740832486,1
1,1,0,0,1,1,0,0,4.4,1,0.0700035,1,0.09045537550134605,1
1,1,0,0,0,0,2,0,4.2,0,0.48953221,1,-0.16722387160733015,1
1,1,0,0,0,0,6,0,4.6,0,0.12027293,0,0.4747004962045411,2
1,1,0,0,0,3,2,0,3.8,0,0.58198811,1,-0.883720398439705,1
1,1,0,0,0,1,6,0,4.1,0,1.32645688,1,-0.12710349640179808,1
1,1,0,0,0,0,9,0,4.3,0,0.33288998,1,-0.024072892631657416,1
1,0,0,0,0,0,6,0,3.7,0,0.10285549,1,-1.198152173247552,3
1,1,0,0,0,3,6,0,4.0,0,0.13297363,1,-0.6339847592785978,1
0,1,0,0,0,0,3,0,4.6,0,0.36906365,1,0.5417259101812965,2
1,1,0,0,1,0,12,0,4.5,0,0.79304336,1,0.47059693133690933,2
1,1,0,0,0,0,8,0,4.0,1,11.30614419,1,2.3761210124193872,2
0,1,0,0,0,0,15,0,4.4,0,0.03614092,1,0.08133263393437354,1
1,1,0,0,0,0,12,1,4.6,0,0.07761748,0,0.4632089132603909,2
1,0,0,0,1,3,14,0,4.1,0,0.06399658,1,-0.4672163600838477,1
1,0,0,0,0,3,1,0,3.8,0,0.03046763,1,-1.0323026626361305,3
0,1,0,0,0,3,12,0,1.9,0,0.24071739,0,-4.4973321708047935,3
0,1,0,0,0,0,13,0,3.7,0,0.06387168,0,-1.2086545987545851,3
1,1,0,0,0,0,0,0,4.3,1,11.37802846,1,2.951540422256423,0
